relative_humidity_2m_(%),dew_point_2m_(EEC),apparent_temperature_(EEC),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),vapour_pressure_deficit_(kPa),wind_speed_10m_(km_h),wind_speed_100m_(km_h),wind_direction_10m_(EE),wind_direction_100m_(EE),wind_gusts_10m_(km_h),soil_temperature_0_to_7cm_(EEC),soil_temperature_7_to_28cm_(EEC),soil_temperature_28_to_100cm_(EEC),soil_temperature_100_to_255cm_(EEC),soil_moisture_0_to_7cm_(m?_m?),soil_moisture_7_to_28cm_(m?_m?),soil_moisture_28_to_100cm_(m?_m?),soil_moisture_100_to_255cm_(m?_m?),shortwave_radiation_(W_m?),direct_radiation_(W_m?),diffuse_radiation_(W_m?),direct_normal_irradiance_(W_m?),global_tilted_irradiance_(W_m?),terrestrial_radiation_(W_m?),is_day_(),sunshine_duration_(s),time
91.0,19.6,23.9,0.0,1009.7,985.4243637477833,61.0,21.0,21.0,99,0.21,6.1,7.5,310.0,287.0,7.9,21.8,23.9,24.7,24.9,0.268,0.264,0.276,0.34,0,0,0,0.0,0,0.0,0,0.0,2022-10-31T04:00
91.0,19.0,23.1,0.0,1010.1,985.8,39.0,8.817402918259425,5.0,98,0.22,6.2,7.7,324.0,298.0,8.223211246904249,21.4,23.8,24.7,24.9,0.267,0.264,0.275,0.34,0,0,0,0.0,0,0.0,0,0.0,2022-10-31T05:00
86.0,19.9,25.5,0.014412683247432223,1010.7,986.5,41.42707301899199,14.0,1.0,100,0.37809788478292233,4.8,7.1,333.0,294.0,8.6,21.6,23.6,24.7,24.9,0.267,0.264,0.274,0.34,39,16,23,121.5,39,122.4,1,868.69,2022-10-31T06:00
77.0,20.2,27.5,0.0,1011.2,987.2,34.0,5.0,0.0,100,0.7032402942369376,6.4,8.7,313.0,308.0,11.2,23.3,23.4,24.7,24.9,0.269,0.265,0.275,0.34,217,120,97,384.4,217,433.2,1,3600.0,2022-10-31T07:00
73.0,20.2,28.4,0.030847136979006984,1011.9,987.9,62.0,35.0,3.198552827954881,100,0.87,6.4,8.0,243.0,243.0,17.3,24.6,23.5,24.6,24.9,0.267,0.265,0.274,0.34,478,349,129,646.3,478,749.4,1,3600.0,2022-10-31T08:00
71.0,20.5,29.8,0.0,1011.6,987.7,65.65024195169447,38.0,0.0,100,0.9890123097054894,7.4,8.9,223.0,224.56351534244013,19.476040069132278,25.9,23.7,24.6,24.9,0.265,0.264,0.273,0.34,636,451,185,615.1,636,1017.5,1,3605.436682797758,2022-10-31T09:00
67.0,20.3,30.9,0.0,1011.3,987.5,50.0,22.0,0.0,100,1.18,8.2,9.4,234.8330964049423,238.34760449222895,21.2,26.9,24.0,24.6,24.9,0.262,0.263,0.273,0.339,728,481,247,547.5,728,1219.4,1,3600.0,2022-10-31T10:00
64.0,20.2,31.8,0.0,1010.7,986.9399266969126,56.0,28.68305880078438,0.0,100,1.328906868409107,9.12851449431211,11.2,212.0,213.0,23.8,27.8,24.3,24.6,24.9,0.258,0.262,0.2766846125108854,0.339,822,506,316,523.6,822,1341.2,1,3600.0,2022-10-31T11:00
62.0,20.2,32.4,0.0,1009.9,986.2,52.0,25.0,1.1005393076172396,100,1.42,9.5,11.4,205.0,204.0,23.8,28.5,24.6,24.6,24.9,0.254,0.26,0.271,0.339,858,606,252,611.8,858,1374.7,1,3600.0,2022-10-31T12:00
62.0,20.4,32.4,0.0,1008.9,985.2,41.0,8.0,6.0,100,1.46,9.8,12.1,197.0,197.0,23.8,28.9,24.9,24.6,24.9,0.251,0.259,0.27,0.339,799,538,261,566.7,799,1317.6,1,3600.0,2022-10-31T13:00
63.0,20.3,31.3,0.0,1008.4,984.7,56.83718813520815,26.190943367487797,6.0,100,1.39,12.2,15.1,202.92055367775328,198.0,26.3,29.0,25.3,24.6,24.9,0.248,0.258,0.269,0.339,743,490,253,579.4,743,1173.8,1,3600.0,2022-10-31T14:00
72.0,21.2,29.4,0.3261959294250608,1008.2,984.4,85.0,58.0,5.0,100,0.99,12.6,16.0,193.0,194.0,27.0,28.6,25.5,24.6,24.9,0.246,0.257,0.268,0.339,499,251,248,365.5,499,953.1,1,3600.017505622291,2022-10-31T15:00
79.2054170310196,21.7,28.6,0.1,1008.5,984.6,54.0,21.0,8.0,100,0.68,11.5,15.6,194.0,195.0,26.6,27.8,25.7,24.7,24.9,0.245,0.256,0.268,0.339,318,177,141,366.4,318,670.5,1,3600.0,2022-10-31T16:00
84.0,21.8,28.4,0.1,1009.2,985.2,88.03633475435981,64.0,4.0,100,0.51,8.4,13.8,211.0,208.0,23.0,26.8,25.8,24.7,24.9,0.245,0.256,0.267,0.339,146,73,73,293.4,146,345.4,1,3600.0,2022-10-31T17:00
92.0,21.4,26.4,0.13979327859500756,1010.2,986.1,95.0,70.0,18.20702722312251,98,0.23,7.0012005776912485,12.7,242.0,223.0,16.462206872715324,25.5,25.8,24.7,24.9,0.247,0.256,0.266,0.339,13,3,10,30.3,13,77.0,0,0.0,2022-10-31T18:00
89.0,21.1,26.5,0.1,1010.7,986.6,42.49796667208695,26.0,4.0,45,0.32,6.6,11.2,221.0,201.0,11.785348763743054,26.5,25.7,24.7,24.9,0.236,0.253,0.262,0.339,0,0,0,0.0,0,0.0,0,0.0,2022-10-31T19:00
84.0,21.0,27.8,0.0,1011.6,987.5,64.0,33.0,7.0,100,0.47,3.424152381509286,5.4,208.23553805946634,200.0,6.439717810089096,25.4,25.7,24.7,24.9,0.237,0.253,0.262,0.339,0,0,0,0.0,0,0.0,0,0.0,2022-10-31T20:00
92.0,21.6,27.2,0.053473564496526904,1012.1,987.9,100.0,100.0,14.0,77,0.22,3.2,5.2,270.0,254.0,5.4,24.8,25.6,24.7,24.9,0.238,0.252,0.261,0.339,0,0,0,0.0,0,0.0,0,0.0,2022-10-31T21:00
93.4375477042606,21.5,26.6,0.1,1012.2,988.0,100.0,100.0,10.0,98,0.18,4.7,8.0,293.0,275.0,7.9,24.4,25.5,24.7,24.9,0.239,0.252,0.261,0.338,0,0,0,0.0,0,0.0,0,-1.511712411352164,2022-10-31T22:00
95.0,21.6,26.4,0.1,1011.9,987.7,100.0,100.0,18.0,100,0.14,5.7,9.1,305.0,288.0,9.54300537474626,24.0,25.4,24.7,24.9,0.24,0.252,0.26,0.338,0,0,0,0.0,0,0.0,0,0.0,2022-10-31T23:00
95.0,21.6,26.2,0.1,1011.4,987.2,76.37444140842837,43.81237563305086,15.0,100,0.14,5.76126480520318,10.0,304.0,285.0,10.8,23.8,25.3,24.7,24.9,0.241,0.252,0.26,0.338,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T00:00
92.27134829356747,21.3,26.3,0.036045260082246455,1011.2,987.0,100.0,100.0,21.0,100,0.21,6.4,10.3,315.8171142997932,306.0,10.575025229971482,23.6,25.1,24.7,24.9,0.242,0.252,0.259,0.338,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T01:00
91.0,21.0,26.2,0.05632676804993275,1010.8,986.6,100.0,94.71708678712473,22.0,100,0.24960178923590398,5.7,10.0,325.0,311.0,10.171708977422167,23.4,25.0,24.7,24.9,0.242,0.252,0.2612418181226017,0.338,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T02:00
89.0,21.1,26.7,0.0,1010.7,986.6,100.0,98.0,44.0,99,0.31,4.9,10.0,306.0,308.0,9.4,23.3,24.8,24.7,24.9,0.242,0.251,0.26193672199594936,0.338,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T03:00
93.0,21.4,26.5,0.0,1011.0,986.8,85.0,57.0,40.0,32,0.19,5.2,8.3,245.0,268.0,9.7,23.3,24.7,24.7,24.9,0.242,0.251,0.257,0.338,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T04:00
98.0,21.6,26.3,0.2883857842511657,1011.4,987.2,101.4657577729293,100.0,62.0,33,0.06,2.7,4.0,247.0,260.0,5.991241232478348,23.1,24.6,24.7,24.9,0.244,0.251,0.257,0.338,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T05:00
96.0,21.8,26.9,0.5,1011.8,987.6041346665373,100.0,100.0,39.0,0,0.11,2.8,3.3,320.0,311.0,5.4,23.2,24.5,24.7,24.9,0.249,0.251,0.256,0.338,14,4,10,30.3,14,122.9,1,0.0,2022-11-01T06:00
93.0,22.3,28.0,0.2,1012.1,988.0,100.0,93.0,55.0,16,0.19,3.8,6.0,253.0,253.0,8.3,23.9,24.4,24.7,24.9,0.275,0.254,0.255,0.338,136,51,85,163.1,136,434.1,1,3094.16,2022-11-01T07:00
88.99179334667193,22.2,28.6,0.3,1012.4,988.3,100.0,100.0,24.0,5,0.33,3.6,4.4,233.0,235.0,12.6,24.6,24.4,24.7,24.9,0.276,0.255,0.255,0.338,213,58,155,107.4,213,749.9,1,1421.65,2022-11-01T08:00
87.0,22.6,29.5,0.3,1012.0,988.0,79.26566023851804,60.0,38.0,0,0.4,4.3,5.2,222.0,214.0,14.4,25.5,24.5,24.7,24.9,0.276,0.255,0.254,0.337,323,59,264,80.5,323,1017.8,1,614.72,2022-11-01T09:00
90.0,23.5,30.5,0.5554865259244529,1011.8,987.8,100.23541759412008,100.0,69.09842000129159,48,0.34,4.2,5.2,200.0,205.0,15.8,26.0,24.6,24.7,24.9,0.276,0.256,0.253,0.337,329,30,299,34.2,329,1219.4,1,0.0,2022-11-01T10:00
95.0,23.7,29.5,1.1,1011.6,987.6,100.0,100.0,96.0,41,0.16,6.6,8.4,221.0,211.0,21.273058200159227,26.3,24.7,24.7,24.9,0.282,0.256,0.253,0.337,328,25,303,25.9,328,1341.1,1,0.0,2022-11-01T11:00
83.0,23.5,31.7,0.4049022932718077,1010.4,986.6,96.0,98.39940490081352,4.0,13,0.59,7.14360127126124,8.7,227.0,228.0,22.64790958722908,27.2,24.9,24.7,24.9,0.281,0.257,0.26820638874093516,0.337,605,311,294,314.2,605,1374.5,1,3600.0,2022-11-01T12:00
90.0,23.5,29.7,2.0,1009.4,985.5,100.0,97.0,37.0,94,0.31,8.5,11.0,192.0,191.0,25.68634393386283,27.1,25.1,24.7,24.9,0.298,0.258,0.252,0.337,411,94,317,99.1,411,1317.4,1,1172.46,2022-11-01T13:00
84.0,23.4,30.1,0.2,1008.5,984.7,100.0,100.0,13.0,40,0.53,12.7,15.8,205.0,204.0,27.7,27.4,25.3,24.7,24.9,0.294,0.26,0.2710352251652461,0.337,528,334,194,395.2,528,1173.7,1,3600.0,2022-11-01T14:00
90.0,23.7,30.4,1.5,1008.4,984.5,99.73432893738143,100.0,100.0,73,0.34,7.0,9.1,159.0,162.0,28.1,26.9,25.4,24.7,24.9,0.302,0.261,0.251,0.337,302,100,202,145.7,302,953.2,1,2570.84,2022-11-01T15:00
89.0,22.5,28.2,8.5,1008.7,984.7,100.0,100.0,100.0,99,0.32,9.4,14.5,184.0,186.0,20.2,26.0,25.5,24.7,24.9,0.367,0.278,0.25,0.337,147,21,126,43.5,147,670.8,1,0.0,2022-11-01T16:00
94.0,23.0,28.7,2.1,1009.3,985.2837987896185,100.0,100.0,69.08046288226706,95,0.17,5.6,10.4,165.0,166.0,18.4,25.3,25.5,24.7,24.9,0.345,0.294,0.25,0.337,57,2,55,8.0,57,346.0,1,0.0,2022-11-01T17:00
96.0,23.1,28.5,0.6,1010.2,986.1,94.72426262527546,24.0,72.0,100,0.12,6.0,11.9,163.0,166.0,10.8,24.7,25.4,24.7,24.9,0.334,0.299,0.25,0.337,6,0,6,0.0,6,77.4,0,0.0,2022-11-01T18:00
95.0,22.0,27.3,3.3254636211611808,1011.4,987.2,100.0,100.0,73.09170878957987,100,0.13,3.3,3.1,311.0,315.0,13.0,26.0,25.2,24.7,24.9,0.355,0.308,0.248,0.337,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T19:00
96.0,22.1,27.4,0.1,1012.1,987.9,78.2828361226738,44.76028863482014,17.0,100,0.12,2.7,0.8,337.0,333.0,7.2,24.8,25.2,24.7,24.9,0.335,0.313,0.260555655122992,0.336,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T20:00
98.0,22.4,27.8,0.5777922978883975,1012.4,988.2,100.0,99.0,43.0,100,0.07,1.6186457446037954,1.9,333.0,227.24040345332514,6.1,24.3,25.1,24.8,24.9,0.327,0.314,0.248,0.336,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T21:00
98.0,22.2,27.4,0.32777434075558415,1012.4,988.2,100.0,100.0,27.2886336038831,100,0.06,1.4,1.3,360.0,236.0,6.1,23.8,25.0,24.8,24.9,0.32,0.314,0.248,0.336,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T22:00
96.0,22.2,27.5,0.1,1012.2,988.0,100.50133734318035,100.0,27.0,100,0.1,2.0,4.1,225.0,199.70566793092112,5.4,23.6,24.9,24.8,24.9,0.316,0.313,0.25720838465591406,0.336,0,0,0,0.0,0,0.0,0,0.0,2022-11-01T23:00
96.0,21.8,27.1,0.0,1011.4,987.2,64.0,25.0,20.0,100,0.11,2.058601880980013,1.3,333.0,236.0,4.6806949931602,23.4,24.8,24.8,24.9,0.313,0.313,0.248,0.336,0,0,0,0.0,0,0.0,0,0.0,2022-11-02T00:00
97.0,21.8,26.7,0.05894711335812042,1011.2,987.0,72.0,23.0,35.0,100,0.07,2.6,2.9,304.0,285.2557598997346,6.1,23.2,24.7,24.8,24.9,0.309,0.312,0.248,0.336,0,0,0,0.0,0,0.0,0,0.0,2022-11-02T01:00
98.0,21.8,26.8,0.1,1010.8,986.6,100.0,100.0,36.0,100,0.06,1.3,3.6,214.0,225.0,3.2,23.1,24.5,24.8,24.9,0.307,0.311,0.248,0.336,0,0,0,0.0,0,0.5582884986114323,0,0.0,2022-11-02T02:00
99.0,21.8,26.4,0.3,1010.9,986.7,100.0,97.16150487643175,40.0,100,0.02,2.1,3.8,211.0,197.0,5.8,23.0,24.4,24.8,24.9,0.308,0.31,0.248,0.336,0,0,0,0.0,0,2.14757380917672,0,0.0,2022-11-02T03:00
99.0,21.6,26.3,2.1,1011.4,987.2,100.0,96.4016193646263,68.0,100,0.03,1.1,3.7,108.0,119.0,7.9,22.9,24.3,24.8,24.9,0.334,0.309,0.248,0.336,0,0,0,0.0,0,0.0,0,0.0,2022-11-02T04:00
99.0,21.5,26.1,5.5,1011.7,987.4,100.0,100.0,54.27287220929904,100,0.02,1.4,3.7,90.0,79.0,7.2,22.8,24.2,24.7,24.9,0.381,0.317,0.2456864679491914,0.336,0,0,0,0.0,0,0.0,0,0.0,2022-11-02T05:00
98.0,21.5,26.2,4.1,1012.4,988.1,100.0,100.0,58.0,100,0.04,1.5,3.0,166.0,104.0,6.8,22.8,24.0,24.7,24.9,0.359,0.34,0.28220634888745516,0.336,20,4,16,30.2,20,123.3,1,0.0,2022-11-02T06:00
89.0,21.6,27.8,0.1,1013.3,989.2,90.0,35.0,48.0,100,0.32558865476092247,3.369765746071436,4.8,285.0,297.0,10.1,23.9,24.0,24.7,24.9,0.304,0.309,0.28061486290941473,0.335,118,28,90,89.5,118,434.8,1,883.67,2022-11-02T07:00
85.66682352448032,21.9,28.8,0.15429646815389414,1013.6,989.5,100.0,100.0,29.018403264031175,100,0.44,4.2,4.8,239.0,243.0,14.0,24.8,24.1,24.7,24.9,0.302,0.308,0.27953859202647535,0.335,331,139,192,257.3,331,750.4,1,3600.0,2022-11-02T08:00
82.0,22.2,29.8,0.11469557869180336,1013.2,989.2,77.0,42.0,16.0,100,0.59,5.2,6.2,192.0,190.0,16.2,25.8,24.2,24.7,24.9,0.3,0.306,0.25,0.335,441,168,273,229.3,441,1018.0,1,3600.0,2022-11-02T09:00
81.0,23.2,31.9,0.0,1012.5,988.6,100.0,100.0,7.0,100,0.66,6.570504723193566,7.9,186.0,183.0,21.2,27.0,24.4,24.7,24.9,0.297,0.305,0.2575301231987093,0.335,644,356,288,405.6,644,1219.4,1,3600.0,2022-11-02T10:00
80.0,23.1,31.3,0.1,1011.6,987.8,100.0,100.0,6.0,100,0.72,7.860659552590799,9.6,170.0,167.0,22.3,27.3,24.7,24.7,24.9,0.294,0.303,0.249,0.335,444,81,363,83.9,444,1341.0,1,714.160152512948,2022-11-02T11:00
83.0,23.3,30.8,0.5,1010.5,986.6,99.10114732899586,100.0,14.0,100,0.58,8.8,10.9,189.0,186.0,23.8,27.3,24.9,24.7,24.9,0.296,0.302,0.249,0.335,384,34,350,34.4,384,1374.3,1,0.0,2022-11-02T12:00
86.0,24.2,32.1,0.2,1009.1,985.3,98.85416151002048,100.0,16.0,100,0.5,7.9,9.7,186.5269331862017,182.0,23.4,28.0,25.1,24.7,24.9,0.294,0.301,0.249,0.335,584,172,412,181.4,584,1317.2,1,3600.0,2022-11-02T13:00
79.56579722136539,23.2,30.9,0.4,1008.5,984.7,100.0,61.0,29.0,100,0.72,12.2,15.5,166.0,168.0,27.7,28.0,25.4,24.7,24.9,0.294,0.299,0.248,0.335,487,164,323,194.1,487,1173.6,1,3600.0,2022-11-02T14:00
78.0,22.7,30.8,0.3,1008.6,984.8,87.47792747976177,35.0,44.0,100,0.7726724202310103,9.730583396332763,12.6,159.08622577493935,153.0,27.0,27.6,25.6,24.7,24.9,0.294,0.298,0.248,0.335,384,143,241,208.4,384,953.3,1,3600.0,2022-11-02T15:00
80.0,22.3,29.6,0.48672288319844803,1008.9,985.1,100.0,72.6653223852797,100.0,100,0.6702622638093667,10.9,16.7,153.0,155.0,20.5,26.8,25.7,24.7,24.9,0.3,0.298,0.248,0.335,185,32,153,66.2,185,671.2,1,187.23,2022-11-02T16:00
90.93346106577975,23.4,30.1,1.4,1009.4,985.5,100.0,41.0,100.0,100,0.29,4.2,8.7,121.0,142.0,19.8,25.9,25.7,24.8,24.9,0.313,0.298,0.2591892060592532,0.335,69,17,52,68.1,69,346.7,1,244.09,2022-11-02T17:00
92.0,23.2,29.5,0.3,1010.2,986.2,77.0,24.0,42.0,100,0.23,4.3,10.6,132.0,145.0,9.4,25.2,25.7,24.8,24.9,0.311,0.299,0.248,0.335,9,0,9,0.0,9,77.8,0,0.0,2022-11-02T18:00
91.0,23.0,29.8,0.0,1010.5,986.5,100.0,54.0,52.9616428155231,100,0.27,1.615658809665871,1.5,11.0,76.0,10.1,25.9,25.8,24.8,24.9,0.308,0.296,0.248,0.334,0,0,0,0.0,0,0.0,0,0.0,2022-11-02T19:00
92.0,23.2,29.8,0.2140796570702097,1011.0,987.0,77.0,21.0,47.0,100,0.25,2.8,5.5,50.0,93.35132786100456,4.0,25.2,25.8,24.8,24.9,0.31,0.297,0.248,0.334,0,0,0,0.0,0,0.0,0,0.0,2022-11-02T20:00
86.0,22.4,29.5,0.042504536946374405,1011.7,987.7,76.0,20.0,45.43647278792122,100,0.44,3.8897798165191153,7.1,95.0,120.0,5.0,24.8,25.7,24.8,24.9,0.306,0.297,0.247,0.334,0,0,0,0.0,0,0.0,0,0.0,2022-11-02T21:00
90.0,22.6,28.8,0.1168461255027734,1011.8,987.7,73.0,18.54084901597414,44.0,100,0.3002625190071688,5.1,9.7,86.0,105.0,7.9,24.4,25.6,24.8,24.9,0.303,0.297,0.247,0.334,0,0,0,0.0,0,0.0,0,0.0,2022-11-02T22:00
89.0,22.2,28.5,0.1,1011.2,987.1,86.0,14.0,72.0,100,0.34,4.9,6.1,54.0,90.0,6.8,24.2,25.4,24.8,24.9,0.301,0.297,0.247,0.334,0,0,0,0.0,0,0.0,0,0.0,2022-11-02T23:00
89.0,22.4,29.0,0.3,1010.9,986.9,86.0,14.0,78.766402999024,96,0.33,3.32299120277239,5.9,45.0,76.0,6.5,24.1,25.3,24.8,24.9,0.303,0.297,0.247,0.334,0,0,0,0.0,0,0.0,0,-1.2522116493955764,2022-11-03T00:00
83.0,21.7,29.2,0.1,1010.1,986.1,80.64183536154795,30.155304566556538,45.0,92,0.5289753587662329,2.6,3.3,34.0,84.0,5.4,23.9,25.2,24.8,24.9,0.3,0.297,0.247,0.334,0,0,0,0.0,0,0.0,0,0.0,2022-11-03T01:00
88.0,21.6,28.1,0.0,1009.9,985.9,48.87697542755892,10.0,18.128198532796564,88,0.37,3.1,1.9,306.0,292.0,3.2,23.6,25.1,24.8,24.9,0.298,0.296,0.247,0.334,0,0,0,0.0,0,0.0,0,0.0,2022-11-03T02:00
92.0,21.3,26.4,0.11101757991588318,1010.0,985.9,80.1030867059004,30.88067517071653,40.0,100,0.23,5.100684628240687,7.9,312.0,303.46692903759975,7.9,23.2,24.9,24.8,24.9,0.296,0.296,0.247,0.334,0,0,0,0.0,0,0.0,0,0.0,2022-11-03T03:00
84.0,21.3,28.2,0.0,1010.2,986.2,44.0,8.0,11.0,100,0.49,3.5,4.0,336.0,265.0,8.3,22.9,24.7,24.8,24.9,0.294,0.295,0.246,0.334,0,0,0,0.0,0,-2.8062817615460744,0,0.0,2022-11-03T04:00
87.0,20.9,27.0,0.0,1010.7,986.6,50.0,9.0,19.0,100,0.36,3.2,2.9,360.0,300.0,4.7,22.7,24.6,24.8,24.9,0.292,0.295,0.246,0.334,0,0,0,0.0,0,0.0,0,0.0,2022-11-03T05:00
84.0,21.4,28.5,-0.024302140482458046,1011.0,987.0,34.0,4.0,1.0,100,0.49,2.3,2.3,309.0,309.0,3.6,23.1,24.4,24.8,24.9,0.291,0.294,0.246,0.333,38,14,24,105.6,38,123.8,1,656.52,2022-11-03T06:00
87.0,22.6,29.6,0.0,1011.6,987.6,40.0,8.6095540019654,4.0,100,0.42,4.8,5.5,257.0,247.0,9.0,24.7,24.4,24.8,24.9,0.288,0.293,0.245,0.333,235,157,78,501.1,235,435.5,1,3600.0,2022-11-03T07:00
85.0,23.4,31.5,0.0,1012.1,988.1907537473794,58.23493321108941,22.0,12.416836227480688,100,0.51,2.758067836234683,3.1,220.0,216.0,13.3,26.1,24.5,24.8,24.9,0.286,0.292,0.245,0.333,449,336,113,622.1,449,750.8,1,3600.0,2022-11-03T08:00
80.0,23.7,33.6,0.1,1012.0,988.2,74.0,44.0,7.0,100,0.75,3.9,4.5,202.0,194.0,17.3,27.5,24.7,24.8,24.9,0.284,0.291,0.245,0.333,665,531,134,724.9,665,1018.1,1,3600.0,2022-11-03T09:00
77.0,23.9,34.6,0.1,1011.5,987.8,100.95685276815938,100.0,78.0,100,0.88,5.1,5.6,231.0,230.0,18.72530101662212,28.5,25.0,24.8,24.9,0.281,0.289,0.245,0.333,694,510,184,581.4,694,1219.3,1,3600.0,2022-11-03T10:00
77.0,23.9,34.0,0.9453033143953559,1010.7,987.0,100.0,100.0,100.0,100,0.9,3.8,4.3,221.0,222.0,16.9,28.8,25.3,24.8,24.9,0.286,0.288,0.244,0.333,576,349,227,361.8,576,1340.7,1,3600.0,2022-11-03T11:00
95.0,23.5,29.1,14.5,1010.4,986.4,100.0,30.0,100.0,100,0.15162921177166394,7.8,9.8,248.0,245.0377278988068,16.2,27.5,25.5,24.8,24.9,0.396,0.317,0.244,0.333,189,0,189,0.0,189,1374.1,1,0.0,2022-11-03T12:00
88.0,22.5,29.3,7.6,1009.8,985.8,89.47824658608559,29.0,59.0,100,0.37,4.0,5.4,333.0,340.0,18.4,26.8,25.6,24.8,24.9,0.367,0.355,0.245,0.333,274,66,208,69.7,274,1058.593487656664,1,289.77,2022-11-03T13:00
86.0,23.2,30.5,8.952557493029964,1009.4,985.5195603207696,94.0,56.29111547798223,25.0,100,0.46,6.183254433848525,7.6,240.0,251.0,22.321743096560628,27.3,25.8,24.8,24.9,0.372,0.352,0.248,0.333,477,187,290,221.5,477,1173.6,1,3605.8289752862224,2022-11-03T14:00
88.0,23.1,30.1,1.9,1009.2,985.3,46.0,10.267403081530954,14.0,100,0.39,4.6,5.8,72.0,60.0,16.9,26.8,25.9,24.8,24.9,0.357,0.356,0.25,0.333,230,40,190,58.3,230,953.4,1,0.0,2022-11-03T15:00
87.0,23.0,30.3,0.2,1009.5,985.6,63.56552785050165,31.78677662752911,10.0,100,0.4220400665788531,3.2490531148447293,4.4,148.0,145.0,14.032384089004939,26.6,25.9,24.8,24.9,0.345,0.351,0.2840320459558094,0.333,203,50,153,103.5,203,671.6,1,1304.71,2022-11-03T16:00
88.0,22.6,29.7,0.6353656903299117,1010.3,986.3,100.0,95.0,29.0,100,0.36,1.8,2.5,90.0,90.0,10.1,25.9,25.9,24.9,24.9,0.346,0.347,0.254,0.333,74,7,67,28.0,74,347.4,1,0.0,2022-11-03T17:00
90.0,22.7,29.5,0.0,1010.9,986.8802119301336,100.0,100.0,14.0,100,0.32,2.9,4.2,100.55329332529588,110.0,6.146662662299605,25.2,25.8,24.9,24.9,0.337,0.344,0.255,0.332,8,0,8,0.0,8,78.2,0,0.0,2022-11-03T18:00
93.0,22.7,28.4,0.0,1011.7,987.6,80.0,32.0,32.45882003909601,100,0.2,5.2,10.0,168.0,159.0,7.2,26.9,26.1,24.9,24.9,0.319,0.326,0.25,0.332,0,0,0,0.0,0,0.0,0,0.0,2022-11-03T19:00
96.0,22.9,28.8,0.07999942820270822,1012.1,988.0,44.0,11.0,7.0,100,0.13,2.6264983396421586,4.3,82.0,85.0,13.3,25.6,26.1,24.9,24.9,0.316,0.324,0.25,0.332,0,0,0,0.0,0,3.9713075928383432,0,0.0,2022-11-03T20:00
94.0,22.8,28.9,0.4,1013.0,988.9,76.0,39.0,19.0,100,0.16,1.8,4.2,349.0,20.0,4.0,24.9,25.9,24.9,24.9,0.318,0.322,0.251,0.332,0,0,0,0.0,0,7.164074259404742,0,0.0,2022-11-03T21:00
94.0,22.5,28.1,0.3,1013.1,988.9595683925635,94.0,66.0,7.0,100,0.19,4.8,8.3,347.0,360.0,8.3,24.4,25.8,24.9,24.9,0.318,0.321,0.251,0.332,0,0,0,0.0,0,0.0,0,-1.8326924150130708,2022-11-03T22:00
96.0,22.3,27.8,2.0,1013.3,989.1,100.0,97.79717141222848,32.0,100,0.11,2.3,1.5,252.0,135.0,7.9,24.0,25.6,24.9,24.9,0.338,0.321,0.251,0.332,0,0,0,0.0,0,0.0,0,0.0,2022-11-03T23:00
96.0,22.1,27.2,1.8,1012.9,988.6791554971333,100.0,86.36728418760667,55.90221294285618,100,0.1,3.1,6.7,111.0,106.0,5.8,23.9,25.5,24.9,24.9,0.347,0.323,0.252,0.332,0,0,0,0.0,0,0.0,0,-1.4514783077734137,2022-11-04T00:00
94.0,21.5,26.7,3.172737804470959,1012.5,988.3,100.23972095598194,100.0,33.0,100,0.17,4.0,6.8,190.87191947133917,3.0,8.608837606704562,23.6,25.3,24.9,24.9,0.365,0.334,0.252,0.332,0,0,0,0.0,0,0.0,0,0.0,2022-11-04T01:00
92.0,21.3,26.5,0.8,1011.6,987.4260106757993,70.06533177565662,6.0,60.10853690764778,100,0.21,4.9,12.1,54.0,65.11751922559566,13.0,23.3,25.1,24.9,24.9,0.348,0.338,0.253,0.332,0,0,0,0.0,0,0.0,0,0.0,2022-11-04T02:00
96.0,21.2,25.6,3.0,1012.3,988.036250035867,96.13453726859672,42.79457266237978,58.0,100,0.09,5.0,9.2,111.0,101.0,7.2,23.0,24.9,24.9,24.9,0.369,0.34,0.2709170582006517,0.332,0,0,0,0.0,0,0.0,0,0.0,2022-11-04T03:00
94.0,21.4,26.3,0.3,1012.1,987.9,39.0,8.0,4.0,99,0.16,4.7,8.4,69.5059180745292,50.0,11.9,22.9,24.7,24.9,24.9,0.348,0.343,0.255,0.332,0,0,0,0.0,0,0.0,0,4.678974700393155,2022-11-04T04:00
86.0,20.8,27.1,0.0,1012.7,988.5,41.0,6.0,8.195808185126928,100,0.4,2.8,5.4,50.0,82.0,5.4,22.6,24.6,24.9,24.9,0.337,0.34,0.257,0.332,0,0,0,0.0,0,0.6174728544966683,0,0.0,2022-11-04T05:00
