relative_humidity_2m_(%),dew_point_2m_(EEC),apparent_temperature_(EEC),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),vapour_pressure_deficit_(kPa),wind_speed_10m_(km_h),wind_speed_100m_(km_h),wind_direction_10m_(EE),wind_direction_100m_(EE),wind_gusts_10m_(km_h),soil_temperature_0_to_7cm_(EEC),soil_temperature_7_to_28cm_(EEC),soil_temperature_28_to_100cm_(EEC),soil_temperature_100_to_255cm_(EEC),soil_moisture_0_to_7cm_(m?_m?),soil_moisture_7_to_28cm_(m?_m?),soil_moisture_28_to_100cm_(m?_m?),soil_moisture_100_to_255cm_(m?_m?),shortwave_radiation_(W_m?),direct_radiation_(W_m?),diffuse_radiation_(W_m?),direct_normal_irradiance_(W_m?),global_tilted_irradiance_(W_m?),terrestrial_radiation_(W_m?),is_day_(),sunshine_duration_(s),time
70.0,23.2,36.2,0.1,1006.1,982.6,54.0,1.0,21.8,100.0,1.22,4.3,4.7,175.0,180.0,24.1,29.8,25.5,25.1,25.1,0.282,0.302,0.274,0.29,866.0,498.0,368.0,509.4,866.0,1373.9,1.0,3600.0,2023-02-10T13:00
83.0,23.0,30.5,13.1,1006.0,982.2,52.0,15.0,43.8,100.0,0.59,7.8,9.7,236.0,239.0,21.94,28.8,25.8,25.1,25.1,0.399,0.319,0.274,0.29,363.0,24.0,339.0,26.5,363.0,1272.2,1.0,0.0,2023-02-10T14:00
89.0,23.3,30.4,5.7,1006.3,982.4,76.0,71.4,34.0,100.0,0.34,3.1,3.9,201.0,202.0,20.2,27.6,26.0,25.1,25.1,0.353,0.353,0.276,0.29,249.0,37.0,212.0,47.8,249.0,1087.1,1.0,0.0,2023-02-10T15:00
90.0,23.4,30.1,0.2,1006.5,982.6,51.0,0.0,35.0,100.0,0.366,5.6,7.1,243.0,271.4,13.0,26.7,26.1,25.1,25.1,0.342,0.349,0.278,0.29,145.0,9.0,136.0,15.2,145.0,831.0,1.0,0.0,2023-02-10T16:00
92.0,22.4,27.6,1.7,1007.7,983.7,100.0,82.0,62.0,100.0,0.24,9.7,14.8,243.0,259.4,16.339999999999996,25.9,26.1,25.2,25.1,0.351,0.347,0.28,0.29,105.0,4.0,101.0,10.8,105.0,521.5,1.0,0.0,2023-02-10T17:00
96.0,22.3,27.3,0.7,1007.9,985.5800000000002,72.0,11.0,53.0,100.0,0.12,5.8,9.1,274.0,279.0,17.6,24.9,26.0,25.2,25.1,0.345,0.346,0.281,0.29,24.0,0.0,24.0,0.0,24.0,179.5,1.0,0.0,2023-02-10T18:00
96.0,23.1,28.7,1.3,1008.0,986.64,60.6,21.0,45.0,100.0,0.188,4.1,8.2,218.0,232.0,11.9,25.6,26.1,25.2,25.1,0.328,0.312,0.274,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-10T19:00
97.0,23.1,28.7,0.1,1009.0,985.0,94.0,21.0,75.0,100.0,0.08,3.5,8.7,246.0,246.0,9.8,24.9,26.0,25.2,25.1,0.321,0.313,0.275,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-10T20:00
96.0,23.1,28.9,0.3,1008.7,984.7,60.0,0.0,50.0,100.0,0.11,2.9,7.6,360.0,335.0,6.8,24.6,25.9,25.2,25.1,0.32,0.313,0.275,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-10T21:00
97.0,23.0,28.7,2.3,1009.5,986.9,64.2,25.0,71.0,100.0,0.09,2.3,4.5,162.0,215.4,7.9,24.3,25.7,25.2,25.1,0.343,0.315,0.275,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-10T22:00
95.0,22.8,28.3,2.0,1009.1,985.1,91.0,1.0,100.0,100.0,0.164,4.7,7.6,151.8,355.0,8.3,24.2,25.6,25.2,25.1,0.349,0.32,0.276,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-10T23:00
94.0,22.5,28.3,0.6,1008.0,984.0,76.0,0.0,87.0,81.0,0.19,3.4800000000000004,6.1,79.0,90.0,9.0,24.0,25.4,25.2,25.1,0.339,0.323,0.25,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T00:00
96.0,22.5,27.5,0.0,1007.7,983.6,86.0,0.0,100.0,87.0,0.1,5.5,8.6,113.0,290.0,6.8,23.7,25.3,25.2,25.1,0.329,0.324,0.277,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T01:00
94.0,22.2,28.1,0.0,1007.0,983.0,24.0,0.0,17.0,47.0,0.18,3.5400000000000005,1.1,14.0,156.4,6.5,23.5,25.1,25.2,25.1,0.323,0.324,0.278,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T02:00
88.6,21.9,27.9,0.0,1006.5,982.5,36.6,1.0,0.0,85.0,0.28,3.7,5.4,79.0,90.0,5.0,23.0,25.0,25.2,25.1,0.319,0.323,0.278,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T03:00
87.0,21.4,27.7,0.0,1007.0,983.0,38.0,13.0,10.0,69.0,0.37,3.6,6.8,37.0,18.0,4.3,22.6,24.8,25.2,25.1,0.315,0.321,0.279,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T04:00
91.0,21.2,26.2,0.0,1007.2,983.1,34.0,28.0,11.0,28.0,0.25,3.38,10.1,30.0,17.0,7.6,22.7,24.6,25.2,25.1,0.311,0.32,0.279,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T05:00
86.0,21.3,27.7,0.0,1007.8,983.8,42.4,20.0,2.0,32.0,0.42,4.6,8.3,45.0,18.0,6.919999999999999,23.0,24.5,25.2,25.1,0.309,0.319,0.28,0.29,2.0,0.0,2.0,0.0,2.0,34.4,1.0,0.0,2023-02-11T06:00
92.0,23.0,29.5,0.0,1008.6,984.6,53.4,30.0,3.0,98.0,0.24,2.0,1.1,135.0,72.0,6.5,23.8,24.3,25.2,25.1,0.303,0.309,0.278,0.29,72.0,18.0,54.0,93.4,72.0,264.4,1.0,966.03,2023-02-11T07:00
92.0,23.8,30.2,0.0,1009.4,985.5,82.0,22.6,14.0,98.0,0.27,5.360000000000001,8.2,145.0,139.0,18.0,25.1,24.4,25.2,25.1,0.3,0.308,0.278,0.29,304.0,154.0,150.0,360.2,304.0,600.6,1.0,3600.0,2023-02-11T08:00
85.0,24.1,33.0,0.0,1009.6,985.8,75.0,44.0,10.0,99.0,0.54,1.6,1.5,207.0,225.0,18.0,26.6,24.5,25.2,25.1,0.298,0.307,0.278,0.29,568.0,425.0,143.0,664.0,568.0,899.1,1.0,3600.0,2023-02-11T09:00
77.2,25.0,35.6,0.3,1009.2,986.5800000000002,47.0,17.0,4.0,98.0,0.66,3.1,3.1,201.0,216.0,19.1,28.1,24.8,25.2,25.1,0.297,0.306,0.278,0.29,712.0,539.0,173.0,664.5,712.0,1139.5,1.0,3600.0,2023-02-11T10:00
77.2,25.6,37.2,0.8,1008.5,984.9,100.0,100.0,21.0,91.0,0.882,9.52,7.1,218.0,225.0,27.359999999999996,29.4,25.2,25.1,25.1,0.299,0.305,0.28579999999999994,0.29,864.0,630.0,234.0,678.0,864.0,1305.4,1.0,3600.0,2023-02-11T11:00
78.0,24.9,36.6,1.4,1008.2,984.6,100.0,100.0,16.0,100.0,0.89,6.5,8.3,264.0,268.0,25.9,29.9,25.6,25.2,25.1,0.307,0.304,0.279,0.29,828.0,498.0,330.0,504.9,828.0,1385.5,1.0,3600.0,2023-02-11T12:00
73.0,22.5,31.3,1.6,1008.0,984.3,98.0,36.0,60.0,100.0,1.01,12.1,18.2,350.0,351.0,27.0,28.6,25.9,25.2,25.1,0.324,0.305,0.279,0.29,422.0,78.0,344.0,79.7,422.0,1374.3,1.0,591.88,2023-02-11T13:00
85.0,23.4,30.9,1.52,1008.0,984.2,95.4,56.8,100.0,100.0,0.51,6.9,9.4,231.0,247.0,19.16,27.4,26.0,25.2,25.1,0.323,0.306,0.279,0.29,125.0,10.0,115.0,11.0,125.0,1272.5,1.0,0.0,2023-02-11T14:00
92.0,23.9,30.3,0.5599999999999999,1007.6,983.7,58.0,17.0,22.0,100.0,0.27,7.7,10.0,257.8,229.0,16.6,26.7,26.1,25.2,25.1,0.333,0.308,0.28300000000000003,0.29,142.0,6.0,136.0,7.8,142.0,1087.2,1.0,0.0,2023-02-11T15:00
95.0,24.1,30.2,1.1,1007.6,983.7,47.0,35.2,5.0,100.0,0.17,7.0,8.8,192.0,199.0,16.6,26.3,26.1,25.2,25.1,0.332,0.311,0.279,0.29,162.0,12.0,150.0,20.3,162.0,830.8,1.0,0.0,2023-02-11T16:00
94.0,23.5,29.2,1.7,1008.3,984.3,56.0,20.2,8.0,100.0,0.17,7.44,11.0,276.2,282.6,18.580000000000002,25.9,26.1,25.2,25.1,0.336,0.315,0.28,0.29,154.0,14.0,140.0,37.7,154.0,661.32,1.0,0.0,2023-02-11T17:00
97.0,23.4,29.1,0.2,1008.7,984.7,66.4,25.0,35.0,100.0,0.08,3.4,5.4,108.0,145.2,16.6,25.3,26.0,25.2,25.1,0.328,0.317,0.28,0.29,34.0,0.0,34.0,0.0,34.0,178.7,1.0,0.0,2023-02-11T18:00
93.0,23.3,29.7,0.0,1009.6,985.6,62.0,31.2,31.0,100.0,0.21,2.8,1.8,50.0,11.0,6.5,25.7,26.0,25.2,25.1,0.344,0.34,0.283,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T19:00
92.0,22.5,28.6,0.0,1009.8,986.2,53.0,9.0,25.0,100.0,0.24,3.5,2.5,66.0,98.0,4.0,25.0,25.9,25.2,25.1,0.335,0.339,0.284,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T20:00
93.0,22.4,28.0,0.0,1010.5,986.4,46.0,8.0,15.0,100.0,0.21,3.7800000000000002,4.5,39.0,76.0,5.8,24.6,25.8,25.2,25.1,0.328,0.337,0.285,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T21:00
92.0,22.0,27.9,0.0,1010.7,986.6,56.0,10.0,29.0,100.0,0.23,3.6,2.0,360.0,45.0,6.5,24.2,25.7,25.2,25.1,0.323,0.334,0.286,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T22:00
88.0,21.7,28.4,0.0,1010.3,986.2,48.0,7.0,20.0,100.0,0.37,2.2,1.8,351.0,270.0,4.7,23.9,25.5,25.2,25.1,0.319,0.332,0.27999999999999997,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-11T23:00
90.0,21.5,27.2,0.0,1010.2,986.8199999999999,55.4,13.0,25.0,99.0,0.29,5.119999999999999,5.7,227.8,125.0,5.8,23.6,25.3,25.2,25.1,0.315,0.33,0.288,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T00:00
91.0,21.5,27.0,0.02,1009.5,986.78,46.0,17.0,11.0,80.0,0.26,4.8,5.8,77.0,97.0,7.2,23.4,25.2,25.2,25.1,0.312,0.328,0.289,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T01:00
84.0,21.3,28.6,0.0,1008.9,984.9,39.0,3.0,12.0,97.0,0.49,1.1,1.1,18.0,90.0,5.8,23.1,25.0,25.2,25.1,0.31,0.326,0.24440000000000003,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T02:00
83.0,21.2,28.6,0.0,1008.8,985.3800000000001,34.0,2.2,8.0,98.0,0.5,0.8,1.1,63.0,198.0,1.4,22.7,24.8,25.2,25.1,0.308,0.325,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T03:00
84.0,21.2,28.3,0.04,1009.6,985.6,76.4,26.6,29.0,97.0,0.47,1.9,3.3,228.4,264.0,1.8,22.4,24.6,25.2,25.1,0.306,0.323,0.29100000000000004,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T04:00
85.0,21.2,28.3,0.0,1009.8,985.8,29.0,1.0,0.0,94.0,0.46,0.7,1.8,90.0,281.0,4.0,22.2,24.4,25.2,25.1,0.304,0.321,0.291,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T05:00
92.0,20.6,25.4,0.0,1010.2,986.0,40.8,0.0,10.0,100.0,0.2,5.0,2.2,60.0,81.0,8.5,22.0,24.2,25.2,25.1,0.302,0.32,0.291,0.29,3.0,1.0,2.0,14.8,3.0,33.9,1.0,0.0,2023-02-12T06:00
83.0,21.8,29.2,0.22000000000000003,1011.0,987.0,34.0,0.0,6.0,100.0,0.54,3.8,6.9,287.0,276.0,7.9,24.2,24.1,25.2,25.1,0.301,0.319,0.292,0.29,120.0,61.0,59.0,316.8,120.0,263.6,1.0,3459.97,2023-02-12T07:00
81.0,22.6,30.6,0.0,1011.8,987.9,33.8,11.0,8.0,100.0,0.63,5.0,7.0,240.0,249.0,11.74,25.4,24.2,25.2,25.1,0.3,0.318,0.292,0.29,362.0,263.0,99.0,615.4,362.0,600.2,1.0,3600.0,2023-02-12T08:00
76.0,22.7,31.9,0.0,1011.8,988.0,36.0,9.0,1.0,90.0,0.88,7.2,8.9,248.4,243.0,19.1,26.7,24.4,25.2,25.1,0.297,0.316,0.2748,0.29,603.0,491.0,112.0,767.0,603.0,899.0,1.0,3600.0,2023-02-12T09:00
79.0,23.3,32.9,0.1,1011.8,988.0,65.0,26.0,21.0,97.0,0.77,10.080000000000002,11.4,244.0,264.6,23.4,27.8,24.7,25.2,25.1,0.294,0.314,0.292,0.29,756.0,590.0,166.0,727.0,756.0,1139.7,1.0,3600.0,2023-02-12T10:00
80.4,23.4,32.6,0.2,1011.2,987.4,55.0,54.0,14.0,96.0,0.86,10.08,18.0,266.0,269.0,37.300000000000004,28.4,25.0,25.2,25.1,0.293,0.312,0.292,0.29,760.0,557.0,203.0,599.0,760.0,1305.7,1.0,3600.0,2023-02-12T11:00
84.0,23.7,31.1,1.9,1010.9,987.0,100.0,100.0,72.0,100.0,0.54,9.9,13.0,251.0,256.0,30.6,27.6,25.2,25.2,25.1,0.307,0.311,0.292,0.29,366.0,64.0,302.0,64.8,366.0,1385.9,1.0,145.49,2023-02-12T12:00
88.0,22.7,29.3,4.7,1010.8,986.8,100.0,16.0,100.0,100.0,0.39,6.6,9.7,241.0,239.0,33.8,27.0,25.4,25.2,25.1,0.351,0.315,0.293,0.29,379.0,64.0,315.0,65.4,379.0,1276.2,1.0,161.36,2023-02-12T13:00
92.0,23.2,29.4,1.5,1010.1,986.1,42.0,11.0,4.0,100.0,0.24,5.9,7.9,194.0,182.6,16.6,26.0,25.5,25.2,25.1,0.347,0.32,0.293,0.29,91.0,0.0,91.0,0.0,91.0,1272.8,1.0,0.0,2023-02-12T14:00
91.0,23.4,29.6,0.8,1009.7,985.7,66.4,42.0,51.2,100.0,0.29,7.6,9.4,225.0,223.0,16.2,26.1,25.5,25.2,25.1,0.339,0.324,0.294,0.29,250.0,6.0,244.0,7.7,250.0,1087.2,1.0,0.0,2023-02-12T15:00
88.0,22.9,29.4,0.7,1009.9,985.9,64.0,30.0,11.0,100.0,0.37,6.9,9.1,278.2,277.0,16.6,25.8,25.6,25.2,25.1,0.335,0.325,0.294,0.29,176.0,8.0,168.0,13.5,176.0,830.6,1.0,0.0,2023-02-12T16:00
91.0,23.0,28.8,0.5,1010.1,986.1,67.0,27.0,21.0,100.0,0.29,9.6,13.9,283.0,285.4,17.6,25.4,25.6,25.2,25.1,0.331,0.326,0.295,0.29,131.0,10.0,121.0,27.0,131.0,520.3,1.0,0.0,2023-02-12T17:00
92.0,22.7,28.2,0.2,1010.9,986.9,57.0,16.0,21.0,100.0,0.24,8.5,14.9,306.0,302.0,16.9,24.8,25.5,25.2,25.1,0.326,0.325,0.295,0.29,33.0,0.0,33.0,0.0,33.0,177.7,1.0,0.0,2023-02-12T18:00
88.0,21.4,26.1,0.0,1011.6,987.5,75.0,0.0,75.0,100.0,0.36,14.6,25.0,322.0,313.0,17.3,24.5,25.3,25.2,25.1,0.332,0.344,0.303,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T19:00
86.0,20.9,25.7,0.3,1012.2,988.1,87.2,1.0,100.0,100.0,0.402,13.7,23.8,328.0,322.0,25.6,23.7,25.2,25.2,25.1,0.329,0.342,0.304,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T20:00
85.0,20.4,25.1,0.6,1012.5,988.3,80.0,6.0,74.0,100.0,0.42,14.3,24.3,323.2,320.0,24.8,23.1,25.0,25.2,25.1,0.33,0.339,0.305,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T21:00
86.0,20.7,25.3,0.5,1012.3,988.1,38.0,6.0,6.0,100.0,0.39,14.3,25.1,332.0,322.0,24.1,22.9,24.8,25.2,25.1,0.329,0.338,0.306,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T22:00
86.0,20.8,25.6,0.2,1011.8,987.7,94.0,8.4,100.0,100.0,0.4,12.9,22.9,330.0,318.0,24.1,22.8,24.7,25.2,25.1,0.326,0.336,0.306,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-12T23:00
87.0,20.8,26.4,0.0,1011.5,987.4,53.6,8.0,100.0,100.0,0.38,7.2,15.3,333.0,317.0,21.2,22.7,24.5,25.2,25.1,0.321,0.334,0.307,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T00:00
90.2,20.7,26.4,0.0,1010.9,986.8,95.0,8.0,97.0,100.0,0.266,6.1,13.8,264.8,317.0,11.5,22.7,24.4,25.1,25.1,0.317,0.333,0.308,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T01:00
86.0,20.5,26.1,0.0,1010.6,986.5,86.0,6.0,84.0,100.0,0.4,6.6,14.3,331.0,319.0,13.38,22.6,24.2,25.1,25.1,0.314,0.331,0.308,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T02:00
85.0,20.2,25.7,0.1,1010.1,986.0,38.0,0.0,14.0,100.0,0.43,8.4,16.1,335.0,320.0,12.940000000000001,22.4,24.1,25.1,25.1,0.312,0.329,0.309,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T03:00
84.0,19.9,25.4,0.8,1010.4,986.4200000000001,36.0,6.4,9.0,100.0,0.44,8.0,15.8,333.0,315.0,14.0,22.2,24.0,25.1,25.1,0.319,0.328,0.309,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T04:00
87.0,20.1,25.1,0.2,1010.9,986.7,52.0,4.0,31.0,100.0,0.35,7.419999999999999,14.7,328.0,306.0,14.4,22.1,23.8,25.1,25.1,0.316,0.327,0.309,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T05:00
86.0,20.0,25.0,0.0,1011.2,987.0,57.4,0.0,93.0,73.0,0.4,9.7,15.3,329.0,309.0,15.8,22.0,23.7,25.1,25.1,0.313,0.326,0.31,0.291,2.0,0.0,2.0,0.0,2.0,33.5,1.0,0.0,2023-02-13T06:00
84.0,21.0,26.5,0.1,1011.7,987.6,32.0,1.0,9.0,86.0,0.49,12.7,20.8,262.2,307.0,17.6,23.1,23.7,25.1,25.1,0.302,0.322,0.309,0.291,42.0,0.0,42.0,0.0,42.0,262.8,1.0,0.0,2023-02-13T07:00
76.0,21.0,28.3,0.0,1012.3,988.3,46.0,9.0,7.4,95.0,0.81,12.3,16.9,310.0,305.6,24.1,24.1,23.7,25.1,25.1,0.3,0.32,0.309,0.291,355.0,259.0,96.0,606.2,355.0,599.8,1.0,3600.0,2023-02-13T08:00
71.0,21.2,30.3,0.0,1012.1,988.2,38.0,11.4,11.0,100.0,1.02,10.1,13.3,305.0,303.0,23.04,25.5,23.9,25.1,25.1,0.297,0.318,0.309,0.291,608.0,500.0,108.0,780.8,608.0,898.9,1.0,3600.0,2023-02-13T09:00
71.0,22.1,32.2,0.0,1011.7,987.9,53.2,15.6,14.0,100.0,1.08,12.3,16.0,277.0,279.0,32.0,26.8,24.1,25.1,25.1,0.294,0.316,0.2562,0.291,765.0,586.0,179.0,721.7,765.0,1139.8,1.0,3600.0,2023-02-13T10:00
70.8,21.7,29.3,4.5,1011.9,987.9,49.6,15.0,61.0,100.0,1.184,18.1,23.7,253.0,256.0,41.8,27.6,24.4,25.1,25.1,0.343,0.314,0.24,0.291,902.0,729.0,173.0,783.6,902.0,1306.0,1.0,3600.0,2023-02-13T11:00
85.0,22.5,29.2,1.3,1010.8,986.8,100.0,88.0,32.0,99.0,0.49,9.4,12.6,293.0,294.0,41.4,26.5,24.6,25.1,25.1,0.338,0.319,0.309,0.291,314.0,77.0,237.0,78.0,314.0,1386.2,1.0,539.24,2023-02-13T12:00
82.0,22.8,30.2,0.4,1009.5,985.6,100.0,100.0,99.0,100.0,0.62,15.2,19.6,243.2,276.0,40.7,27.2,24.9,25.0,25.1,0.33,0.32,0.309,0.291,704.0,456.0,248.0,465.6,704.0,1374.9,1.0,3600.0,2023-02-13T13:00
87.0,22.8,29.2,0.3,1008.7,984.8,86.0,9.0,46.4,83.0,0.43,9.8,13.6,278.0,281.0,21.299999999999997,26.4,25.0,25.0,25.1,0.325,0.321,0.31,0.291,198.0,0.0,198.0,0.0,198.0,1272.9,1.0,0.0,2023-02-13T14:00
85.0,23.1,29.6,0.2,1008.5,984.7,76.0,12.0,61.0,97.0,0.52,13.1,17.7,307.0,308.0,31.3,26.5,25.2,25.0,25.1,0.32,0.32,0.31,0.291,348.0,156.0,192.0,201.4,348.0,1087.1,1.0,3600.0,2023-02-13T15:00
87.0,22.2,27.9,1.8,1008.9,984.9,93.2,22.0,100.0,100.0,0.4,8.040000000000001,16.9,284.0,281.0,35.3,25.8,25.2,25.0,25.1,0.35,0.323,0.31,0.291,219.0,45.0,174.0,76.1,219.0,830.2,1.0,482.53,2023-02-13T16:00
89.0,22.6,28.3,0.8,1009.2,985.2,68.0,13.0,43.0,100.0,0.316,9.7,16.7,309.0,307.0,13.540000000000001,25.1,25.3,25.1,25.1,0.34,0.327,0.31,0.291,62.0,0.0,62.0,0.0,62.0,510.28000000000003,1.0,0.0,2023-02-13T17:00
90.0,21.9,27.1,0.3,1010.4,986.3,100.0,42.6,80.0,100.0,0.28,9.3,15.4,283.0,286.0,17.6,24.4,25.2,25.1,25.1,0.333,0.328,0.31,0.291,39.0,4.0,35.0,24.7,39.0,176.6,1.0,0.0,2023-02-13T18:00
91.0,21.7,27.5,0.4800000000000001,1010.7,986.6,100.0,16.0,100.0,100.0,0.26,4.1,11.2,315.0,318.0,25.2,24.7,25.4,25.1,25.1,0.308,0.314,0.309,0.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T19:00
92.0,21.8,27.2,0.6,1011.5,987.4,100.0,56.0,97.0,100.0,0.24,6.6,13.0,313.8,312.4,11.9,24.1,25.3,25.1,25.1,0.31,0.314,0.309,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T20:00
93.0,21.7,27.1,0.0,1012.0,987.8,83.0,20.0,59.0,100.0,0.2,4.2,9.1,301.0,304.0,11.5,23.8,25.1,25.1,25.1,0.307,0.314,0.309,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T21:00
92.0,21.6,27.0,0.27999999999999997,1012.0,987.8,100.0,43.0,64.0,98.0,0.20600000000000002,4.8,11.4,297.0,305.0,12.6,23.5,25.0,25.1,25.1,0.309,0.313,0.31,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T22:00
91.0,21.4,26.2,0.04,1011.7,987.5,75.0,5.0,38.0,100.0,0.26,9.7,17.8,301.0,306.0,15.5,23.3,24.9,25.1,25.1,0.307,0.313,0.31,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-13T23:00
88.6,20.9,25.3,0.0,1010.9,986.7,67.0,13.0,43.0,99.0,0.3,12.2,21.2,317.0,320.0,17.279999999999998,23.0,24.7,25.1,25.1,0.305,0.313,0.31,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-14T00:00
88.0,20.5,24.9,0.0,1010.0,985.9,70.0,18.0,40.0,100.0,0.33,13.0,22.1,316.0,314.0,22.7,22.7,24.6,25.1,25.1,0.303,0.312,0.31,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-14T01:00
88.0,20.5,25.0,0.1,1009.2,985.1,44.0,9.0,9.0,100.0,0.31,11.8,20.5,329.0,321.0,22.0,22.6,24.4,25.1,25.1,0.302,0.312,0.31,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-14T02:00
87.0,20.5,24.9,0.0,1009.0,984.9,46.0,23.6,14.0,100.0,0.43,13.0,23.8,321.0,321.0,21.66,22.4,24.3,25.0,25.1,0.3,0.311,0.31,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-14T03:00
87.0,20.4,25.2,0.0,1009.3,985.2,48.0,13.0,11.0,100.0,0.35,10.1,19.6,324.8,319.2,16.42,22.3,24.1,25.0,25.1,0.298,0.311,0.31,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-14T04:00
88.0,20.6,25.5,0.2,1009.5,985.4,74.0,8.0,62.0,100.0,0.34,8.959999999999999,18.1,317.2,314.0,17.3,22.3,24.0,25.0,25.1,0.298,0.31,0.31,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-02-14T05:00
88.0,20.7,25.4,0.1,1009.7,985.6,96.0,11.0,94.0,100.0,0.328,11.2,20.1,320.0,314.0,18.4,22.3,23.9,25.0,25.1,0.297,0.31,0.31,0.292,2.0,0.0,2.0,0.0,2.0,33.0,1.0,0.0,2023-02-14T06:00
86.0,21.3,26.7,0.1,1010.1,986.0,48.2,3.0,94.0,100.0,0.41,6.5,20.9,316.0,312.0,22.7,23.6,23.9,25.0,25.1,0.312,0.326,0.314,0.292,63.0,13.0,50.0,67.6,63.0,262.1,1.0,218.64,2023-02-14T07:00
86.0,21.7,27.4,0.1,1010.5,986.5,56.0,19.0,56.2,100.0,0.548,11.7,17.8,315.0,312.0,20.9,23.7,23.9,25.0,25.1,0.311,0.325,0.314,0.292,124.0,0.0,124.0,0.0,124.0,599.4,1.0,0.0,2023-02-14T08:00
79.0,22.3,29.3,0.0,1010.5,986.6,39.8,13.0,5.0,12.0,0.7,13.9,19.0,307.0,307.0,22.64,25.2,24.0,25.0,25.1,0.307,0.324,0.314,0.292,522.0,309.0,213.0,482.4,522.0,938.2,1.0,3600.0,2023-02-14T09:00
78.0,23.2,31.6,0.1,1010.3,986.5,31.0,23.0,14.0,8.0,0.78,13.8,18.4,279.0,249.2,28.96,26.4,24.2,25.0,25.1,0.304,0.322,0.314,0.293,682.0,518.0,164.0,637.7,682.0,1139.9,1.0,3600.0,2023-02-14T10:00
74.0,23.0,32.7,0.1,1009.5,985.8,100.0,22.6,64.0,22.0,1.0,15.6,20.2,255.0,259.0,33.8,27.5,24.4,25.0,25.1,0.301,0.32,0.314,0.293,813.0,639.0,174.0,686.4,813.0,1306.3,1.0,3600.0,2023-02-14T11:00
