relative_humidity_2m_(%),dew_point_2m_(EEC),apparent_temperature_(EEC),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),vapour_pressure_deficit_(kPa),wind_speed_10m_(km_h),wind_speed_100m_(km_h),wind_direction_10m_(EE),wind_direction_100m_(EE),wind_gusts_10m_(km_h),soil_temperature_0_to_7cm_(EEC),soil_temperature_7_to_28cm_(EEC),soil_temperature_28_to_100cm_(EEC),soil_temperature_100_to_255cm_(EEC),soil_moisture_0_to_7cm_(m?_m?),soil_moisture_7_to_28cm_(m?_m?),soil_moisture_28_to_100cm_(m?_m?),soil_moisture_100_to_255cm_(m?_m?),shortwave_radiation_(W_m?),direct_radiation_(W_m?),diffuse_radiation_(W_m?),direct_normal_irradiance_(W_m?),global_tilted_irradiance_(W_m?),terrestrial_radiation_(W_m?),is_day_(),sunshine_duration_(s),time
86.0,22.3,29.3,2.0,1009.6,985.651,95.86,51.0,41.27,100,0.44,3.9,5.6,124.0,135.0,18.0,26.3,25.6,25.1,25.0,0.301,0.273,0.317,0.28,110,0,110,0.0,110,673.1,1,0.0,2022-10-05T16:00
87.0,22.1,28.9,0.3,1010.2,986.2,84.0,36.0,36.0,100,0.42,4.3,7.6,90.0,93.0,11.2,25.5,25.6,25.1,25.0,0.299,0.274,0.316,0.281,72,4,68,15.8,72,382.5640000000001,1,0.0,2022-10-05T17:00
91.77,22.2,28.1,0.0,1010.9,986.8,100.0,94.0,93.0,100,0.25,4.6,6.5,45.0,71.0,8.3,24.8,25.6,25.1,25.0,0.295,0.275,0.3111199999999999,0.281,7,0,7,0.0,7,76.9,0,0.0,2022-10-05T18:00
83.0,21.5,29.0,0.1,1011.5,987.5,88.0,55.0,14.0,100,0.53,1.8,4.5,281.0,166.0,7.2,25.4,25.4,25.1,25.0,0.308,0.284,0.316,0.281,0,0,0,0.0,0,0.0,0,0.0,2022-10-05T19:00
88.0,21.8,28.1,0.14599999999999988,1012.1,988.0,91.0,57.0,16.0,100,0.35930000000000006,4.1,5.8,225.0,184.0,5.0,24.8,25.3,25.1,25.0,0.303,0.285,0.316,0.281,0,0,0,0.0,0,0.0,0,0.0,2022-10-05T20:00
94.0,21.8,27.1,0.0,1012.2,988.0,70.0,34.0,16.0,100,0.18,4.9,6.3,234.0,193.0,6.8,24.2,25.3,25.1,25.0,0.299,0.285,0.315,0.281,0,0,0,0.0,0,0.0,0,0.0,2022-10-05T21:00
94.0,21.9,27.1,0.0,1012.4,988.2,76.0,43.0,12.0,100,0.17,3.547000000000001,4.2,257.0,211.0,6.8,23.8,25.1,25.1,25.0,0.296,0.285,0.315,0.281,0,0,0,0.0,0,0.0,0,0.0,2022-10-05T22:00
95.0,22.1,27.4,0.1,1012.2,988.0,100.0,100.0,11.0,100,0.14,3.4,2.3,288.0,273.83,6.1,23.5,25.0,25.1,25.0,0.295,0.285,0.315,0.281,0,0,0,0.0,0,0.0,0,0.0,2022-10-05T23:00
95.0,22.2,27.8,0.3,1011.7,987.6,100.0,100.0,16.0,99,0.15,2.4,2.2,297.0,270.0,4.3,23.5,24.9,25.1,25.0,0.296,0.286,0.315,0.281,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T00:00
92.88,22.0,27.8,0.4,1011.2,987.1,100.0,100.0,22.0,91,0.21,2.6,0.5,304.0,225.0,4.0,23.5,24.8,25.1,25.0,0.298,0.286,0.315,0.282,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T01:00
92.0,21.9,28.1,0.5,1010.8,986.7049999999995,100.0,100.0,41.0,62,0.23,0.8,2.3,153.0,162.0,3.2,23.5,24.7,25.1,25.0,0.302,0.286,0.314,0.282,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T02:00
96.0,22.2,27.8,0.69,1010.7,986.6,100.0,100.0,75.0,100,0.12,1.8,5.4,169.0,180.0,7.065999999999999,23.5,24.6,25.1,25.0,0.303,0.287,0.314,0.282,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T03:00
94.0,22.0,27.2,0.7,1011.1,987.0,100.0,100.0,100.0,100,0.16,5.2,11.8,146.0,153.0,10.483000000000002,23.3,24.5,25.1,25.0,0.308,0.288,0.31118,0.282,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T04:00
96.0,21.9,26.5,1.5,1011.4,987.2,100.0,100.0,99.0,100,0.12,7.2,13.5,127.0,136.0,11.9,23.1,24.4,25.0,25.0,0.32,0.289,0.314,0.282,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T05:00
94.0,21.9,26.9,1.0,1012.0,987.8,100.0,100.0,100.0,100,0.18,7.1,13.6,135.0,140.0,12.6,23.1,24.3,25.0,25.0,0.323,0.292,0.314,0.282,11,1,10,8.8,11,96.0,1,0.0,2022-10-06T06:00
91.0,22.3,27.9,1.3,1012.8,988.7,100.0,100.0,57.0,100,0.26,6.9,9.2,149.17,149.0,17.6,23.2,24.2,25.0,25.0,0.321,0.294,0.314,0.282,84,26,58,92.8,84,383.3,1,984.88,2022-10-06T07:00
86.0,22.5,28.9,0.1,1013.2,989.2,100.0,99.38,12.0,100,0.43,8.2,10.2,151.0,148.0,19.4,24.3,24.2,25.0,25.0,0.314,0.296,0.314,0.282,271,66,205,127.9,271,706.4,1,2036.24,2022-10-06T08:00
84.0,22.5,29.3,0.2,1013.2,989.2,100.0,100.0,22.0,100,0.52,9.4,11.9,157.0,155.0,21.6,25.1,24.3,25.0,25.0,0.309,0.296,0.314,0.282,326,29,297,40.4,326,982.4,1,0.0,2022-10-06T09:00
83.73,22.6,29.3,0.5440000000000005,1012.8,988.8,100.0,100.0,34.0,100,0.54,10.4,13.5,166.0,164.0,21.6,25.3,24.4,25.0,25.0,0.311,0.297,0.314,0.283,248,3,245,3.4,248,1192.5,1,0.0,2022-10-06T10:00
85.0,22.9,29.9,0.7,1012.1,988.1,100.0,100.0,49.0,100,0.48,7.6,9.8,177.0,174.0,22.0,25.7,24.5,25.0,25.0,0.312,0.298,0.313,0.283,329,0,329,0.0,329,1322.4,1,0.0,2022-10-06T11:00
78.0,22.7,31.1,0.1,1011.0,987.2,100.0,100.0,40.0,75,0.77,11.921,15.1,161.0,162.0,27.0,27.0,24.7,25.0,25.0,0.307,0.298,0.313,0.283,684,412,272,413.6,684,1261.761,1,3600.0,2022-10-06T12:00
82.81,22.2,29.2,5.3,1010.2,986.3,76.0,17.0,55.0,94,0.56,8.687000000000006,11.3,128.0,127.18,27.7,26.6,24.9,25.0,25.0,0.347,0.305,0.3088799999999997,0.283,433,146,287,152.3,433,1312.4,1,2768.08,2022-10-06T13:00
79.6,22.8,30.3,1.6640000000000001,1009.4,985.6,100.0,100.0,32.71,99,0.71,11.825000000000006,15.4,161.0,160.7,25.2,26.8,25.1,25.0,25.0,0.333,0.31,0.313,0.283,424,158,266,184.4,424,1173.1,1,3600.0,2022-10-06T14:00
86.0,22.1,27.6,7.0,1009.5,985.5,100.0,100.0,34.0,100,0.43,13.2,19.0,125.0,127.0,27.4,25.9,25.2,25.0,25.0,0.381,0.323,0.313,0.283,202,26,176,37.3,202,954.9,1,0.0,2022-10-06T15:00
88.0,22.8,28.9,0.1,1009.7,985.7,70.0,37.11,11.0,100,0.38,9.713000000000001,13.6,150.0,148.0,24.8,25.5,25.2,25.0,25.0,0.346,0.333,0.313,0.283,167,35,132,71.2,167,672.8,1,336.21,2022-10-06T16:00
90.0,22.4,27.6,2.1,1010.6,986.6,100.0,100.0,54.0,100,0.29,10.9,17.3,99.0,107.0,20.2,25.0,25.2,25.0,25.0,0.357,0.335,0.314,0.283,71,6,65,23.7,71,346.0,1,0.0,2022-10-06T17:00
91.0,21.8,26.7,0.8,1011.3,987.2,100.0,90.33,51.79,100,0.25,10.1,18.7,86.0,96.08,19.1,24.2,25.1,25.0,25.0,0.348,0.338,0.314,0.283,6,0,6,0.0,6,76.7,0,0.0,2022-10-06T18:00
90.0,21.9,27.5,0.7,1012.1,988.0,95.8,7.0,100.0,100,0.28,6.2,14.8,97.0,104.0,12.679000000000004,23.9,25.1,25.0,25.0,0.324,0.31,0.311,0.283,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T19:00
93.0,22.1,27.5,0.2489999999999999,1012.6,988.4349999999991,99.67,13.0,100.0,100,0.19,5.0,10.8,111.0,116.0,10.8,23.6,25.0,25.0,25.0,0.318,0.311,0.311,0.284,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T20:00
92.0,22.0,27.8,0.0,1012.9,988.7259999999992,100.0,16.0,100.0,100,0.23,4.2,6.6,119.92,135.0,6.8,23.4,24.9,25.0,25.0,0.314,0.311,0.311,0.284,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T21:00
90.0,21.9,28.4,0.0,1012.9,988.8,97.0,15.21,91.0,100,0.2885999999999999,2.021000000000001,2.9,252.0,120.0,5.4,23.3,24.7,25.0,25.0,0.31,0.311,0.311,0.284,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T22:00
93.0,21.8,27.7,0.09099999999999998,1012.2,988.0,100.0,38.83,100.0,100,0.21,1.8,2.1,323.0,59.0,1.8,23.2,24.6,25.0,25.0,0.307,0.311,0.311,0.284,0,0,0,0.0,0,0.0,0,0.0,2022-10-06T23:00
92.0,21.7,27.4,0.0,1011.7,987.5,100.0,22.0,97.98,100,0.22,2.7,2.4,337.0,27.0,2.9,23.0,24.5,25.0,25.0,0.305,0.311,0.311,0.284,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T00:00
92.0,21.5,27.1,0.0,1011.3,987.1,100.0,83.42,29.01,100,0.24,3.4,3.9,32.0,56.0,4.3,22.9,24.4,25.0,25.0,0.302,0.311,0.311,0.284,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T01:00
85.0,21.2,27.9,0.05699999999999998,1010.9,986.8,76.0,26.21,35.0,100,0.44,3.3,4.2,49.0,96.13,4.3,22.8,24.3,25.0,25.0,0.3,0.31,0.311,0.284,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T02:00
83.0,21.1,28.3,0.0,1010.9,986.9,100.0,26.0,100.0,100,0.5,2.2,3.2,81.0,90.0,4.0,22.7,24.1,25.0,25.0,0.299,0.31,0.3097599999999999,0.284,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T03:00
84.0,21.1,28.3,0.0,1011.0,986.9,100.0,86.14,25.46,100,0.48,1.5,2.2,104.0,99.0,3.2,22.7,24.0,25.0,25.0,0.297,0.309,0.311,0.284,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T04:00
87.0,21.3,27.9,0.0,1011.5,987.4,84.21,32.0,41.0,100,0.39,2.6,3.3,124.0,140.55,4.618999999999998,22.7,23.9,25.0,25.0,0.296,0.308,0.311,0.284,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T05:00
92.0,21.9,27.7,0.17299999999999993,1011.9,987.8,100.0,100.0,26.0,99,0.22,2.161000000000001,3.6,106.0,127.0,3.6,22.8,23.9,25.0,25.0,0.295,0.308,0.311,0.284,9,0,9,0.0,9,97.4,1,0.0,2022-10-07T06:00
85.0,22.1,29.6,0.0,1012.0,988.0,100.0,98.74,15.0,99,0.4604,1.1029999999999989,0.7,153.0,180.0,9.7,23.4,23.7,25.0,25.0,0.296,0.307,0.31,0.285,111,35,76,124.1,111,370.47499999999985,1,1923.23,2022-10-07T07:00
84.0,22.9,30.8,0.0,1012.6,988.6,73.59,43.0,14.0,89,0.54,3.1,3.9,135.0,124.0,12.706,25.0,23.8,24.9,25.0,0.294,0.307,0.31,0.285,371,242,129,467.4,371,709.0,1,3600.0,2022-10-07T08:00
83.0,23.7,32.5,0.0,1012.7,988.8,78.39,39.0,22.46,100,0.61,5.662999999999998,6.9,158.0,152.0,19.4,26.6,24.0,24.9,25.0,0.292,0.305,0.31,0.285,639,525,114,730.1,639,984.7,1,3600.0,2022-10-07T09:00
79.0,24.0,34.5,0.0,1012.3,988.5,58.0,25.0,10.0,99,0.7914999999999999,6.4,7.8,164.0,158.0,21.6,27.9,24.4,24.9,25.0,0.289,0.304,0.31,0.285,767,498,269,570.9,767,1194.5,1,3600.0,2022-10-07T10:00
72.14,23.5,35.2,0.3,1011.2,987.5,100.0,100.0,26.0,100,1.15,10.9,12.6,188.0,185.0,25.6,29.0,24.7,24.9,25.0,0.287,0.302,0.31,0.285,860,682,178,705.4,860,1324.0,1,3600.0,2022-10-07T11:00
85.0,22.4,28.6,15.6,1011.1,987.1,100.0,100.0,44.0,100,0.47,11.4,15.5,193.0,193.0,30.2,28.0,25.1,24.9,25.0,0.398,0.333,0.309,0.285,559,181,378,181.7,559,1364.5,1,3600.0,2022-10-07T12:00
83.0,23.5,32.2,1.6,1009.9,986.1,100.0,100.0,33.0,100,0.5883000000000002,3.3,3.6,186.0,180.0,24.8,28.1,25.3,24.9,25.0,0.357,0.347,0.31,0.285,582,228,354,237.8,582,1313.1,1,3600.0,2022-10-07T13:00
89.0,22.5,29.4,6.683,1009.5,985.5,100.0,66.03,97.0,100,0.33,1.3,2.3,214.0,198.0,14.4,26.9,25.5,24.9,25.0,0.385,0.367,0.312,0.285,176,0,176,0.0,176,1173.4,1,0.0,2022-10-07T14:00
87.0,22.9,29.9,4.736000000000001,1009.0,985.1,100.0,86.83,28.0,99,0.4,4.860000000000001,6.1,284.38,298.0,13.3,26.5,25.6,24.9,25.0,0.365,0.368,0.315,0.285,256,46,210,66.0,256,954.9,1,179.29,2022-10-07T15:00
84.0,22.3,29.7,3.1,1009.3,985.4,84.29,37.23,37.48,100,0.49,3.2,4.3,211.65,213.48,11.9,26.1,25.6,24.9,25.0,0.373,0.368,0.318,0.285,173,5,168,10.2,173,672.5,1,0.0,2022-10-07T16:00
91.0,22.8,29.1,2.1780000000000004,1009.6,985.6,100.0,100.0,54.04,100,0.28,4.8,6.4,222.0,223.0,9.0,25.4,25.6,25.0,25.0,0.364,0.365,0.321,0.285,65,9,56,35.7,65,345.5,1,0.0,2022-10-07T17:00
94.0,22.7,28.6,0.8,1010.8,986.7,100.0,100.0,19.0,100,0.18,3.7,7.2,191.0,183.0,10.1,24.8,25.6,25.0,25.0,0.355,0.362,0.323,0.286,8,0,8,0.0,8,76.4,0,0.0,2022-10-07T18:00
94.0,22.4,28.0,2.1,1011.5,987.4,100.0,98.16,1.0,100,0.17,3.4,7.5,72.0,73.0,6.5,25.5,25.4,25.0,25.0,0.345,0.354,0.316,0.286,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T19:00
93.0,22.3,27.9,0.6,1012.2,988.1,100.0,100.0,57.0,100,0.19,4.7,8.0,81.0,85.0,7.6,24.7,25.3,25.0,25.0,0.342,0.351,0.317,0.286,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T20:00
93.0,21.7,27.0,2.0,1012.9,988.7,100.0,100.0,36.79,100,0.2,4.7,9.7,67.0,88.0,10.4,24.1,25.2,25.0,25.0,0.353,0.351,0.318,0.286,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T21:00
95.0,21.8,26.6,4.829,1013.5,989.3,100.0,100.0,24.0,100,0.14130000000000026,5.8,9.6,90.0,103.0,9.4,23.8,25.1,25.0,25.0,0.385,0.355,0.32,0.286,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T22:00
96.0,21.6,26.0,3.4,1013.4,989.1729999999992,100.0,100.0,26.0,100,0.12,6.711,12.8,79.0,80.0,14.0,23.5,25.0,25.0,25.0,0.365,0.367,0.322,0.286,0,0,0,0.0,0,0.0,0,0.0,2022-10-07T23:00
94.0,21.6,26.7,0.547,1012.1,987.9,56.0,15.0,21.0,100,0.15,4.2,7.4,31.0,51.0,13.3,23.4,24.8,25.0,25.0,0.349,0.363,0.324,0.286,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T00:00
94.0,21.4,25.8,1.0,1011.9,987.7,100.0,100.0,31.0,100,0.16,8.3,15.8,96.28,107.0,13.3,23.1,24.7,25.0,25.0,0.351,0.359,0.326,0.286,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T01:00
95.0,21.4,26.0,4.1,1011.2,987.0,92.79,28.06,66.0,100,0.14,5.5,11.2,32.0,57.0,15.5,22.9,24.5,25.0,25.0,0.37,0.363,0.328,0.287,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T02:00
96.0,21.6,26.7,0.6,1010.7,986.5,100.0,100.0,40.0,100,0.12,2.8899999999999992,5.3,89.19,62.0,8.3,22.9,24.4,25.0,25.0,0.357,0.362,0.33,0.287,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T03:00
94.0,21.2,25.6,3.8,1011.4,987.2,100.0,100.0,100.0,100,0.15,7.1,13.7,60.0,72.0,13.297000000000011,22.9,24.3,24.9,25.0,0.378,0.364,0.331,0.287,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T04:00
93.0,21.4,26.7,0.9,1011.6,987.4,100.0,94.73,45.0,100,0.2,3.7,6.5,101.0,109.32,13.3,22.8,24.1,24.9,25.0,0.362,0.364,0.3296299999999999,0.287,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T05:00
89.0,20.8,26.1,0.2,1012.3,988.1,91.0,20.85,70.73,100,0.3,6.697000000000002,13.2,52.0,68.0,10.1,22.7,24.0,24.9,25.0,0.348,0.361,0.335,0.288,7,0,7,0.0,7,111.79699999999997,1,0.0,2022-10-08T06:00
86.0,21.6,28.6,0.6,1013.2,989.0620000000002,100.0,100.0,3.0,100,0.42,1.9790000000000003,3.1,159.87,135.0,8.034999999999998,23.5,24.2,24.9,25.0,0.325,0.333,0.324,0.288,45,0,45,0.0,45,388.9,1,0.0,2022-10-08T07:00
89.0,22.1,27.8,0.3,1014.0,989.9,99.63,76.0,59.0,100,0.34,9.2,12.4,120.13,120.0,18.4,24.1,24.2,24.9,25.0,0.322,0.332,0.324,0.288,171,8,163,15.4,171,711.6,1,0.0,2022-10-08T08:00
90.0,22.5,28.8,0.9,1013.4,989.3,35.19,4.0,0.0,100,0.3,4.1,5.8,128.0,112.0,19.1,24.4,24.2,24.9,25.0,0.327,0.332,0.324,0.288,169,3,166,4.2,169,987.0,1,0.0,2022-10-08T09:00
82.33,22.7,30.6,0.6,1013.2,989.2,78.0,45.0,13.0,100,0.5956000000000001,6.899,8.3,180.0,178.0,18.4,26.1,24.3,24.9,25.0,0.326,0.331,0.324,0.288,597,255,342,292.0,597,1196.8929999999998,1,3600.0,2022-10-08T10:00
83.0,23.2,30.7,0.3,1012.7,988.8,100.0,100.0,22.93,99,0.57,8.4,10.5,190.0,186.0,22.7,26.8,24.6,24.9,25.0,0.322,0.33,0.324,0.288,549,180,369,186.1,549,1325.5,1,3600.0,2022-10-08T11:00
84.0,22.9,29.5,2.7,1011.6,987.7,100.0,100.0,10.0,100,0.5283000000000001,11.2,14.1,165.0,162.38,26.3,26.7,24.8,24.9,25.0,0.348,0.33,0.324,0.288,379,12,367,12.0,379,1365.5,1,0.0,2022-10-08T12:00
84.0,22.5,30.4,5.118,1011.0,987.1,100.0,100.0,21.0,100,0.54,2.5,3.4,135.0,122.0,21.319000000000006,26.3,24.9,24.9,25.0,0.362,0.344,0.325,0.289,287,38,249,39.6,287,1313.7,1,0.0,2022-10-08T13:00
94.0,22.9,28.3,0.9,1009.9,985.9,100.0,100.0,30.0,100,0.17,7.288,9.6,191.0,193.0,16.9,25.8,25.0,24.9,25.0,0.35,0.347,0.325,0.289,177,6,171,7.0,177,1173.7,1,0.0,2022-10-08T14:00
93.0,23.0,29.2,0.9,1010.0,986.0,100.0,100.0,36.17,100,0.21,3.2,4.3,180.0,185.0,15.8,25.4,25.1,24.9,25.0,0.348,0.347,0.3258500000000004,0.289,122,0,122,0.0,122,954.9,1,0.0,2022-10-08T15:00
88.0,22.3,29.1,0.5339999999999998,1009.9,985.9069999999991,100.0,100.0,32.0,100,0.37,3.4,4.6,162.0,162.0,10.4,25.2,25.1,24.9,25.0,0.34,0.346,0.327,0.289,101,0,101,0.0,101,672.3,1,0.0,2022-10-08T16:00
92.0,22.8,29.2,0.2,1010.4,986.4,100.0,99.91,16.0,100,0.25,3.309,5.8,193.0,187.0,9.4,24.8,25.1,24.9,25.0,0.333,0.344,0.327,0.289,37,0,37,0.0,37,345.1,1,0.0,2022-10-08T17:00
96.0,23.1,29.0,0.1,1011.4,987.3,100.0,100.0,15.0,100,0.12,2.3,4.9,252.0,216.0,7.6,24.4,25.0,24.9,25.0,0.328,0.342,0.328,0.29,7,0,7,0.0,7,79.388,0,0.0,2022-10-08T18:00
93.0,21.7,27.0,0.2,1012.7,988.5,100.0,100.0,9.0,100,0.19,4.814,10.2,85.0,98.0,5.4,25.2,25.0,24.9,25.0,0.364,0.347,0.32875,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T19:00
94.0,21.9,27.6,2.0,1013.4,989.2,100.0,100.0,20.0,100,0.18,3.807999999999999,6.8,39.0,72.0,10.1,24.3,25.0,24.9,25.0,0.366,0.351,0.329,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T20:00
94.0,21.9,27.6,1.1960000000000002,1013.6,989.4,100.0,100.0,2.0,100,0.16,2.3539999999999996,3.6,153.9,143.0,5.488,23.9,24.9,24.9,25.0,0.352,0.353,0.33,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T21:00
96.0,22.0,27.1,0.2,1013.7,989.502,100.0,100.0,14.0,100,0.11,3.3,4.9,257.0,234.0,5.8,23.6,24.8,24.9,25.0,0.343,0.351,0.33027999999999963,0.29,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T22:00
94.0,21.7,26.8,0.264,1013.2,989.0030000000002,100.0,100.0,7.0,100,0.15,4.3,7.3,294.0,292.89,8.3,23.4,24.7,24.9,25.0,0.335,0.349,0.331,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-10-08T23:00
94.26,21.7,26.7,0.0,1012.7,988.5,100.0,100.0,12.0,100,0.15,4.1,6.8,285.0,267.0,7.2,23.3,24.5,24.9,25.0,0.329,0.347,0.332,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-10-09T00:00
96.0,21.7,26.2,0.4,1011.9,987.7,100.0,100.0,70.0,100,0.10789999999999987,6.2,7.9,306.0,286.0,10.1,23.2,24.4,24.9,25.0,0.328,0.344,0.33126999999999995,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-10-09T01:00
96.0,21.7,26.7,0.2,1011.6,987.4,100.0,100.0,100.0,100,0.11,2.751000000000002,3.2,301.57,297.0,10.4,23.1,24.3,24.9,25.0,0.326,0.342,0.333,0.291,0,0,0,0.0,0,0.0,0,0.0,2022-10-09T02:00
96.0,21.7,27.2,0.2,1011.5,987.3055000000015,100.0,66.09,100.0,100,0.12,0.8,2.9,333.0,180.0,3.431999999999996,23.0,24.2,24.9,25.0,0.324,0.34,0.333,0.292,0,0,0,0.0,0,0.0,0,0.0,2022-10-09T03:00
96.0,21.9,27.3,0.22099999999999995,1011.5,987.3,100.0,100.0,93.0,100,0.1,0.7,2.9,360.0,177.94,2.2,23.0,24.1,24.9,25.0,0.324,0.339,0.333,0.292,0,0,0,0.0,0,0.0,0,0.0,2022-10-09T04:00
97.0,22.1,27.3,0.1,1012.0,987.8,100.0,97.17,19.0,100,0.07,1.6,3.4,27.0,122.0,2.2,23.0,24.1,24.9,25.0,0.321,0.337,0.333,0.292,0,0,0,0.0,0,0.0,0,0.0,2022-10-09T05:00
93.0,21.9,27.7,0.0,1012.8,988.6,100.0,99.74,15.0,100,0.21,2.2,4.8,90.0,117.0,4.0,23.0,24.0,24.9,25.0,0.318,0.336,0.333,0.292,15,2,13,17.1,15,100.2,1,0.0,2022-10-09T06:00
90.0,22.2,28.7,0.1,1013.3,989.2,100.0,96.91,22.0,100,0.31,3.0,4.3,166.0,156.0,7.9,23.5,24.0,24.9,25.0,0.313,0.333,0.332,0.293,101,21,80,73.5,101,391.6,1,405.33,2022-10-09T07:00
90.0,22.8,29.2,0.0,1013.7,989.6,100.0,100.0,4.0,100,0.3,4.4,5.2,171.0,168.0,13.802,24.4,24.0,24.9,25.0,0.311,0.331,0.332,0.294,208,25,183,48.0,208,714.1,1,0.0,2022-10-09T08:00
90.0,23.3,29.8,0.3460000000000001,1013.8,989.8,85.0,53.0,12.0,100,0.33,6.450999999999997,7.9,167.0,164.0,17.6,25.4,24.1,24.9,25.0,0.31,0.33,0.332,0.294,379,99,280,137.2,379,989.2,1,2316.19,2022-10-09T09:00
85.0,23.9,32.6,0.1,1013.2,989.3,100.0,99.19,5.0,99,0.52,6.099,7.3,173.0,165.51,19.8,26.9,24.3,24.8,25.0,0.307,0.327,0.3241900000000001,0.294,689,388,301,443.9,689,1198.2,1,3600.0,2022-10-09T10:00
80.0,23.9,33.7,0.2540000000000001,1012.2,988.4,100.0,99.46,11.0,90,0.75,8.181000000000004,10.0,170.0,167.0,21.6,28.0,24.6,24.8,25.0,0.304,0.325,0.32669999999999993,0.294,750,436,314,450.5,750,1326.9,1,3600.0,2022-10-09T11:00
74.0,23.5,34.0,0.1,1011.3,987.5170000000002,100.0,100.0,4.0,99,1.0,7.6,9.5,172.0,171.0,21.6,28.6,25.0,24.8,25.0,0.301,0.322,0.331,0.294,691,337,354,338.1,691,1321.2929999999997,1,3600.0,2022-10-09T12:00
76.0,23.4,32.3,0.46600000000000036,1010.1,986.4,100.0,100.0,1.0,86,0.92,10.1,12.2,180.0,178.0,23.4,28.7,25.3,24.8,25.0,0.298,0.32,0.331,0.295,541,109,432,113.7,541,1314.4,1,1611.16,2022-10-09T13:00
81.0,22.6,30.1,4.6,1010.1,986.205999999999,100.0,100.0,12.0,75,0.65,9.6,12.2,160.0,161.0,24.8,27.8,25.5,24.9,25.0,0.349,0.32,0.331,0.295,360,126,234,147.2,360,1173.9,1,2614.97,2022-10-09T14:00
82.0,22.6,30.4,2.5,1010.1,986.2,100.0,100.0,29.01,82,0.6,5.918000000000001,7.5,158.0,163.0,20.5,27.3,25.7,24.9,25.0,0.349,0.328,0.3237399999999998,0.295,360,125,235,179.5,360,954.8,1,3585.01,2022-10-09T15:00
84.0,22.6,30.1,0.2,1010.3,986.4,64.0,33.0,7.0,100,0.54,5.8,7.8,150.0,146.0,16.9,26.6,25.8,24.9,25.0,0.337,0.331,0.3216899999999999,0.295,180,21,159,42.8,180,672.0,1,0.0,2022-10-09T16:00
89.0,22.7,29.5,0.657,1010.9,986.9,100.0,94.52,41.6,100,0.33,2.8,4.8,140.0,138.0,13.3,25.8,25.8,24.9,25.0,0.339,0.332,0.33,0.295,77,10,67,39.8,77,344.8,1,0.0,2022-10-09T17:00
94.0,23.0,28.9,0.2,1011.9,987.8,100.0,98.47,24.0,100,0.17,5.6080000000000005,11.0,135.0,131.0,12.6,25.1,25.7,24.9,25.0,0.332,0.333,0.33,0.296,6,0,6,0.0,6,75.997,0,0.0,2022-10-09T18:00
92.0,22.2,27.9,0.2279999999999999,1012.3,988.2,74.0,39.0,15.0,100,0.24,5.5,12.4,79.0,82.0,8.3,25.3,25.7,24.9,25.0,0.328,0.328,0.33,0.296,0,0,0,0.0,0,0.0,0,0.0,2022-10-09T19:00
92.0,22.0,27.7,0.7,1013.4,989.2,92.15,41.64,39.0,100,0.23,4.6,9.3,108.0,118.0,9.4,24.5,25.6,24.9,25.0,0.332,0.328,0.33,0.296,0,0,0,0.0,0,0.0,0,0.0,2022-10-09T20:00
94.0,21.2,25.7,2.8,1014.2,989.9,99.82,89.0,46.0,100,0.17,7.4,14.2,104.0,111.0,13.0,23.9,25.4,24.9,25.0,0.352,0.332,0.33,0.296,0,0,0,0.0,0,0.0,0,0.0,2022-10-09T21:00
