relative_humidity_2m_(%),dew_point_2m_(EEC),apparent_temperature_(EEC),precipitation_(mm),pressure_msl_(hPa),surface_pressure_(hPa),cloud_cover_(%),cloud_cover_low_(%),cloud_cover_mid_(%),cloud_cover_high_(%),vapour_pressure_deficit_(kPa),wind_speed_10m_(km_h),wind_speed_100m_(km_h),wind_direction_10m_(EE),wind_direction_100m_(EE),wind_gusts_10m_(km_h),soil_temperature_0_to_7cm_(EEC),soil_temperature_7_to_28cm_(EEC),soil_temperature_28_to_100cm_(EEC),soil_temperature_100_to_255cm_(EEC),soil_moisture_0_to_7cm_(m?_m?),soil_moisture_7_to_28cm_(m?_m?),soil_moisture_28_to_100cm_(m?_m?),soil_moisture_100_to_255cm_(m?_m?),shortwave_radiation_(W_m?),direct_radiation_(W_m?),diffuse_radiation_(W_m?),direct_normal_irradiance_(W_m?),global_tilted_irradiance_(W_m?),terrestrial_radiation_(W_m?),is_day_(),sunshine_duration_(s),time
93.0,21.7,27.3,0.2,1011.4,987.2,91.0,100.0,1.0,1,0.19,2.6,5.4,106.0,127.0,6.5,22.8,24.5,24.9,25.0,0.272,0.196,0.172,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T05:00
96.0,21.8,26.8,0.07408389635415843,1011.5,987.3,52.0,57.0,1.0,0,0.11,2.8,6.2,50.0,97.0,4.0,22.7,24.4,24.9,25.0,0.268,0.197,0.172,0.268,0,0,0,0.0,0,11.6,1,0.0,2022-08-11T06:00
92.0,22.5,28.7,0.14579403853119985,1011.8,987.7,17.0,12.971750364894163,8.789852241309612,7,0.24,2.4,4.7,101.1759270155482,81.0,11.9,23.2,24.3,24.9,25.0,0.239,0.173,0.173,0.268,69,34,35,193.8,69,206.8,1,3012.71,2022-08-11T07:00
87.0,22.7,29.9,0.0,1012.2,988.2011920170332,99.0,99.54613636470798,6.0,19,0.43,3.6,4.3,143.0,138.0,12.2,24.6,24.3,24.9,25.0,0.237,0.174,0.173,0.268,295,211,84,540.2,295,513.9714857579409,1,3600.0,2022-08-11T08:00
80.0,22.7,30.9,0.1,1012.2,988.3,26.0,25.832267448226418,5.0,0,0.68,5.6,7.1,153.0,151.68545512193734,16.6,26.0,24.4,24.9,25.0,0.236,0.174,0.173,0.268,446,291,155,487.6,446,794.6,1,3600.0,2022-08-11T09:00
78.0,23.2,32.4,0.17139832379708625,1011.8,988.0,30.577763505788344,18.0,14.0,0,0.81,7.3,8.9,171.0,166.0,19.8,27.2,24.5,24.9,25.0,0.233,0.174,0.17237975221708726,0.268,620,464,156,610.6,620,1011.8,1,3600.0,2022-08-11T10:00
74.0,23.2,34.0,0.1,1011.2,987.5,42.0,31.0,22.0,2,0.99,7.4,9.2,194.0,191.0,20.5,28.4,24.8,24.9,25.0,0.229,0.174,0.172,0.268,737,568,169,653.7,737,1156.9,1,3600.0,2022-08-11T11:00
74.0,22.7,32.0,0.2114428715947823,1010.5,986.7,98.29245745461385,78.0,9.0,61,0.95,10.9,13.0,186.0,185.0,24.8,28.7,25.1,24.9,25.0,0.259,0.174,0.17347550577271173,0.268,657,424,233,462.8,657,1220.0,1,3600.0,2022-08-11T12:00
79.0,23.3,32.3,0.6,1009.8,986.0,76.15163341684938,46.60393054333541,30.826610397808494,35,0.77,5.3681119453488835,6.5,163.0,161.0,25.2,28.5,25.3,24.9,25.0,0.259,0.175,0.172,0.268,564,304,260,338.2,564,1196.7,1,3600.0,2022-08-11T13:00
78.98320627109992,21.7,29.3,2.706170205056963,1009.6,985.7,100.0,96.0,69.0,73,0.69,7.2760956725434704,9.2,209.0,206.0,18.4,28.0,25.5,24.9,25.0,0.291,0.176,0.172,0.268,395,163,232,199.4,395,1088.6,1,3600.0,2022-08-11T14:00
88.0,22.4,29.0,1.8814092506018443,1009.4,985.4,100.0,40.0,90.0,86,0.38,5.2,6.6,196.0,189.0,18.4,26.7,25.7,24.9,25.0,0.289,0.18,0.172,0.268,133,0,133,0.0,133,903.1,1,0.0,2022-08-11T15:00
85.0,22.7,30.1,0.3,1009.6,985.7,57.0,34.0,6.0,77,0.49015200026644734,3.8,5.1,131.0,129.0,16.2,26.4,25.7,24.9,25.0,0.282,0.183,0.172,0.268,222,49,173,99.9,222,739.8778404470639,1,1168.7699625337311,2022-08-11T16:00
88.0,22.3,28.9,2.6,1010.1,986.1,97.9194700072822,100.0,40.56258101864781,88,0.38,4.435348304823583,7.5,172.0,167.37531626451445,11.9,25.8,25.7,24.9,25.0,0.307,0.186,0.172,0.268,116,52,64,195.2,116,338.33731421644336,1,3600.0,2022-08-11T17:00
91.0,23.0,29.7,0.2,1010.5,986.5,100.0,93.24922428425589,90.0,50,0.28,2.4,5.7,153.0,145.0,10.4,25.2,25.7,24.9,25.0,0.295,0.191,0.17621732816437452,0.268,5,0,5,0.0,5,88.1,0,0.0,2022-08-11T18:00
95.0,22.9,28.7,0.8,1010.8,986.7015537453556,100.0,100.0,61.0,45,0.16,4.0,6.6,224.77757425527903,229.0,7.6,25.8,25.5,24.9,25.0,0.293,0.193,0.173,0.268,0,0,0,0.0,0,5.557065659745806,0,0.0,2022-08-11T19:00
94.0,23.0,29.3,1.0,1011.4,987.3,100.35252603901375,100.0,100.0,44,0.17,1.1,5.0,108.0,159.0,9.4,25.1,25.5,24.9,25.0,0.295,0.197,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T20:00
96.0,23.2,29.1,0.8366754868813673,1011.8,987.7,100.0,100.0,69.0,30,0.11,3.2,7.2,153.0,153.0,5.8,24.7,25.4,24.9,25.0,0.29,0.2,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T21:00
94.0,22.9,29.0,1.0082659688936046,1012.2,988.1,100.17939316234187,100.0,97.0,19,0.17,2.2,6.9,99.0,129.0,5.8,24.4,25.3,24.9,25.0,0.289,0.203,0.17681687030917365,0.268,0,0,0,0.0,0,1.5383233493831145,0,0.0,2022-08-11T22:00
95.0,22.8,28.6,0.4,1012.1,988.0,100.0,100.0,55.92787281843278,13,0.15,3.4,5.9,108.0,133.0,6.302664637212026,24.2,25.2,24.9,25.0,0.287,0.206,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-11T23:00
94.0,22.7,28.6,0.1,1011.8,987.7,100.0,92.0,89.0,0,0.18,2.9,7.0,97.0,111.0,6.146017296107682,24.0,25.1,24.9,25.0,0.281,0.208,0.17613972093163366,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T00:00
90.0,22.2,28.5,0.0,1011.2,987.1,83.67457807979152,72.0,72.0,0,0.29,2.8,5.1,130.0,129.0,6.1,23.7,25.0,24.9,25.0,0.276,0.21,0.173,0.268,0,0,0,0.0,0,0.0,0,-0.031024722704169786,2022-08-12T01:00
92.0,22.1,28.2,0.0,1010.7,986.6,60.0,40.0,40.0,0,0.22,1.4,2.5,360.0,82.0,3.6,23.4,24.9,24.9,25.0,0.272,0.211,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T02:00
94.0,22.1,27.6,0.08171191672370727,1010.5,986.4,41.0,31.0,17.0,10,0.17,3.0,3.8,79.1544985672501,49.0,3.2,23.2,24.8,24.9,25.0,0.269,0.212,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T03:00
95.0,21.6,26.5,0.0,1010.4,986.2,40.0,33.0,9.57278982522208,0,0.13,4.2,4.8,31.0,63.0,5.0,23.0,24.7,24.9,25.0,0.265,0.213,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T04:00
95.0,21.7,26.7,-0.00617761859464749,1010.6,986.4,28.0,23.63299903076802,9.0,0,0.14,4.2,4.8,31.0,63.0,5.0,22.8,24.5,24.9,25.0,0.262,0.214,0.173,0.268,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T05:00
89.0,21.5,27.9,0.0,1011.1,987.0,36.83335300011109,30.51961067579407,10.0,0,0.33,2.4,3.5,27.0,66.0,5.4,22.6,24.4,24.9,25.0,0.26,0.215,0.173,0.268,1,0,1,0.0,1,12.5,1,-0.031024722704169786,2022-08-12T06:00
92.0,22.7,29.3,0.0,1011.6,987.5,29.987884585164153,16.0,20.0,20,0.25,1.9,1.4,22.0,90.0,7.001032427546991,23.3,24.3,24.9,25.0,0.257,0.216,0.18088734264919595,0.268,88,44,44,249.6,88,241.278818566711,1,3033.79,2022-08-12T07:00
86.74256429307647,23.1,30.7,0.013586826765613659,1011.9,987.9,20.0,21.440053619674515,1.0,0,0.43,1.9039506141414109,2.4,171.0,165.46134152872978,9.7,24.8,24.3,24.9,25.0,0.255,0.216,0.174,0.268,277,174,103,443.4,277,522.6,1,3600.0,2022-08-12T08:00
82.0,23.2,31.4,0.0,1012.2,988.3,17.0,17.0,2.4993261613661875,1,0.6262489702628624,5.0,6.0,159.0,155.0,16.0762830152432,26.2,24.4,24.9,25.0,0.253,0.217,0.174,0.268,484,359,125,599.5,484,797.5,1,3600.0,2022-08-12T09:00
80.0,23.8,33.3,0.0,1011.8,988.0,11.0,4.0,12.0,1,0.72,4.8,5.5,192.9730428704711,191.0,16.9,27.5,24.6,24.9,25.0,0.249,0.216,0.174,0.268,639,504,135,661.3,639,1015.0,1,3600.0,2022-08-12T10:00
77.1713151941451,24.0,35.2,0.0,1010.6,986.9197384536446,31.0,27.0,5.0,12,0.89,3.3,3.5,174.0,156.0,17.538251769760564,28.7,24.9,24.9,25.0,0.245,0.216,0.174,0.268,726,573,153,657.8,726,1160.1,1,3600.0,2022-08-12T11:00
73.0,24.0,36.0,0.0,1009.3,985.6974387120222,21.955599801698078,15.0,13.0,2,1.08,6.5,7.6,180.0,175.0,19.8,29.6,25.3,24.9,25.0,0.241,0.215,0.18148159354885326,0.268,805,626,179,681.7,805,1223.1,1,3600.0,2022-08-12T12:00
71.0,24.0,36.6,0.06873237869702976,1008.4,984.9,36.0,30.0,10.0,9,1.23,5.701262021981966,6.6,195.0,189.0,19.8,30.3,25.6,24.9,25.0,0.238,0.214,0.18185285761313005,0.268,776,595,181,660.7,776,1199.5,1,3600.0,2022-08-12T13:00
82.0,22.8,30.1,7.3,1008.9,985.0,80.0,41.0,32.0,78,0.6,11.1,14.3,257.0,252.0,28.1,29.5,25.9,24.9,25.0,0.324,0.215,0.174,0.268,598,427,171,521.3,598,1091.0,1,3600.0,2022-08-12T14:00
77.0,22.2,30.4,3.3384115407733854,1008.1,984.3,57.0,14.0,39.0,69,0.79,7.7,10.5,323.0,329.0,25.6,27.9,26.1,24.9,25.0,0.317,0.225,0.174,0.268,314,132,182,194.3,314,905.0,1,3600.0,2022-08-12T15:00
86.0,22.3,29.3,2.9,1008.5,984.6,81.0,23.0,76.0,50,0.4419689062740192,4.8,6.1,312.0,310.0,23.296651910910946,27.3,26.2,24.9,25.0,0.329,0.232,0.174,0.267,359,236,123,480.6,359,718.5442299968576,1,3600.0,2022-08-12T16:00
88.4590113121717,22.8,29.3,0.4,1008.8,984.9,77.0,26.0,49.0,80,0.36,6.8,11.1,288.0,299.0,13.7,26.2,26.2,24.9,25.0,0.313,0.238,0.174,0.267,103,34,69,127.4,103,355.5,1,2079.9929334304315,2022-08-12T17:00
93.0,22.8,28.6,0.2,1009.5,985.5,38.0,9.919734841591053,11.0,77,0.22,6.2,10.9,170.0,174.0,12.2,25.3,26.2,24.9,25.0,0.303,0.242,0.174,0.267,12,3,9,27.4,12,88.3,0,0.0,2022-08-12T18:00
92.0,22.6,28.2,0.0,1010.2,986.2,42.0,11.0,6.0,96,0.22,6.46719019592041,13.1,288.0,286.0,14.8,26.5,25.9,25.0,25.0,0.324,0.269,0.173,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T19:00
94.0,22.3,27.6,0.0,1010.9,986.8,31.0,1.0,1.0953195791449204,97,0.16,4.8,6.8,283.0,295.0,12.2,25.2,25.9,25.0,25.0,0.312,0.273,0.173,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T20:00
96.0,22.1,27.0,0.0,1011.7,987.5,31.0,0.0,2.0,99,0.1,4.8,8.1,297.0,291.0,7.6,24.5,25.8,25.0,25.0,0.305,0.274,0.173,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T21:00
96.87502653821377,22.3,27.4,0.2515444604592383,1012.1,987.9,56.39515107270407,4.0,40.379800981581326,100,0.09,3.8,10.3,253.0,245.0,11.2,24.0,25.6,25.0,25.0,0.299,0.275,0.174,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-12T22:00
97.0,21.9,26.3,0.0,1012.3,988.1,54.0,18.0,20.0,86,0.07,5.9,11.2,256.0,249.0,9.7,23.6,25.4,25.0,25.0,0.295,0.276,0.174,0.267,0,0,0,0.0,0,0.5199195455058321,0,0.0,2022-08-12T23:00
98.0,21.5,25.8,0.10525974320344629,1012.2,987.9,35.0,8.0,27.0,38,0.05,4.2,7.3,329.0,303.0,13.7,23.3,25.3,25.0,25.0,0.292,0.276,0.174,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-13T00:00
96.81271870755023,21.6,26.3,0.0,1011.6,987.3912312591849,23.04444091001476,15.0,12.0,1,0.09,4.0,10.1,265.0,264.0,7.6,23.2,25.1,25.0,25.0,0.289,0.276,0.174,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-13T01:00
98.01973448175431,21.0,25.2,0.0,1011.5,987.2,27.0,17.0,13.0,13,0.05,3.6,8.2,307.0,293.0,7.9,22.9,24.9,25.0,25.0,0.286,0.276,0.175,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-13T02:00
97.0,21.3,25.6,0.0,1011.3,987.0,25.0,22.034286135270083,9.0,2,0.07,4.6,10.0,315.0,296.0,9.0,22.7,24.7,25.0,25.0,0.284,0.275,0.175,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-13T03:00
97.0,21.2,25.6,0.0,1011.2,987.0,38.0,34.0,1.0,22,0.09,4.6,9.6,321.0,304.0,8.3,22.6,24.6,25.0,25.0,0.283,0.275,0.175,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-13T04:00
97.0,21.1,25.5,0.0,1011.0,986.8,10.0,9.0,1.0,4,0.09,4.6,9.3,303.9101593733025,298.0,8.3,22.5,24.4,25.0,25.0,0.281,0.275,0.175,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-13T05:00
96.0,21.0,25.2,0.0,1011.3,987.0,18.0,17.0,2.0,4,0.10609216485144195,5.9,9.7,313.0,301.0,10.1,22.3,24.2,25.0,25.0,0.279,0.274,0.176,0.267,1,0,1,0.0,1,17.217181591948904,1,0.035448795490731586,2022-08-13T06:00
94.0,22.4,27.6,0.0,1012.0,987.9,16.0,9.0,6.0,16,0.19,6.8,9.0,295.0,299.0,14.4,22.8,24.2,24.9,25.0,0.28,0.275,0.177,0.267,88,47,41,265.3,88,211.2,1,3055.78,2022-08-13T07:00
87.58415070182363,22.7,29.3,0.0,1012.6,988.6,8.0,4.3989239719359565,0.0,14,0.4,6.327094117338733,8.1,297.0,302.0,15.5,24.2,24.1,24.9,25.0,0.278,0.275,0.177,0.267,285,186,99,471.7,285,525.3,1,3600.0,2022-08-13T08:00
82.0,22.8,31.1,0.0,1012.5,988.6,2.0,1.0,0.0,5,0.63,4.0,4.7,265.0,274.0,15.8,25.7,24.2,24.9,25.0,0.276,0.274,0.177,0.267,480,337,143,560.8,480,800.6,1,3600.0,2022-08-13T09:00
77.0,22.7,31.7,0.0,1012.5,988.6,11.0,6.0,7.0,6,0.81,4.3,4.8,228.0,228.0,16.18497836987708,26.8,24.4,24.9,25.0,0.274,0.273,0.177,0.267,550,333,217,435.7,550,1018.2,1,3600.0,2022-08-13T10:00
78.0,23.1,32.4,0.0,1011.9,988.1,23.0,16.0,3.0,23,0.81,3.9,4.2,202.0,211.0,15.8,27.7,24.7,24.9,25.0,0.271,0.271,0.177,0.267,566,282,284,323.0,566,1163.4,1,3600.0,2022-08-13T11:00
84.0,23.6,31.4,0.1,1011.0,987.1,49.681334659800534,16.0,7.0,76,0.54,6.4,7.7,227.0,221.0,18.7,28.0,24.9,24.9,25.0,0.269,0.27,0.177,0.267,510,186,324,202.1,510,1226.2,1,3599.9372026166966,2022-08-13T12:00
81.80092660779167,23.6,31.2,0.0995584622272241,1010.2,986.3,64.0,41.830180423421076,8.0,66,0.6355037845030045,6.1,7.3,242.0,250.0,18.7,28.1,25.2,24.9,25.0,0.267,0.269,0.1843228253917615,0.267,472,131,341,145.2,472,1202.3,1,2555.06,2022-08-13T13:00
92.0,23.0,29.0,1.1995468932280906,1010.3,986.3,100.0,87.0,37.0,100,0.26,6.27936508417089,7.8,242.92364398764232,248.0,18.7,27.2,25.4,24.9,25.0,0.284,0.269,0.178,0.267,264,73,191,89.0,264,1093.4,1,868.63,2022-08-13T14:00
88.12397380285306,22.3,28.0,0.1,1010.3,986.3,37.0,7.0,1.0,100,0.37,10.6,13.7,298.0,303.248099303672,19.8,26.4,25.5,24.9,25.0,0.282,0.269,0.178,0.267,210,1,209,1.5,210,906.9,1,0.0,2022-08-13T15:00
86.46241911047663,21.8,28.4,0.1,1009.8,985.8,41.7266629578485,8.0,6.0,100,0.41,4.8,7.6,297.0,315.0,21.2,25.5,25.5,24.9,25.0,0.281,0.269,0.178,0.267,89,0,89,0.0,89,655.4,1,0.0,2022-08-13T16:00
89.0,22.1,28.7,0.1,1010.4,986.4,67.0,35.0,9.0,100,0.32,1.5,2.3,194.0,219.0,9.0,25.1,25.5,24.9,25.0,0.28,0.268,0.178,0.267,55,0,55,0.0,55,356.2,1,0.0,2022-08-13T17:00
88.94151959783764,21.8,28.3,0.1,1010.2,986.1,47.0,19.0,0.0,100,0.33,2.2,2.6,279.0,304.0,6.37514437350953,24.6,25.4,25.0,25.0,0.278,0.268,0.178,0.267,8,0,8,0.0,8,88.4,0,0.0,2022-08-13T18:00
94.0,22.0,27.5,0.1,1011.2,987.1,86.0,24.0,58.0,99,0.17,3.476240079182859,6.4,360.0,344.0,4.3,24.2,25.4,25.0,25.0,0.307,0.279,0.18,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-13T19:00
95.0,22.1,27.3,0.1,1011.5,987.3,76.84937020705172,26.0,34.0,100,0.15,4.7,5.4,99.0,82.0,5.0,23.8,25.3,25.0,25.0,0.303,0.279,0.1908474435110428,0.267,0,0,0,0.0,0,0.32944042527100487,0,0.0,2022-08-13T20:00
96.0,22.0,26.7,0.1,1012.2,988.0,89.0,27.910159571095306,57.0,100,0.12,7.515199767837963,14.1,102.0,93.0,15.1,23.5,25.1,25.0,25.0,0.299,0.28,0.181,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-13T21:00
96.0,22.0,26.9,0.2,1011.7,987.5,81.0,34.477035418598724,34.379689189152195,100,0.1,4.7,6.3,86.0,77.0,11.5,23.3,25.0,25.0,25.0,0.297,0.28,0.181,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-13T22:00
92.0,21.8,27.7,0.1,1011.7,987.6,43.0,0.0,21.0,100,0.23,1.9,4.1,22.0,75.0,5.4,23.0,24.8,25.0,25.0,0.295,0.28,0.181,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-13T23:00
95.0,21.5,26.4,0.1788572733377307,1011.2,986.9971767709817,90.0,9.322847548904155,100.0,100,0.14,3.9,4.7,304.0,328.0,5.4,22.8,24.7,25.0,25.0,0.292,0.28,0.181,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-14T00:00
96.0,21.5,26.1,0.2788865251779932,1010.9,986.7,84.0,10.305337430471965,89.0,100,0.1,5.0,4.3,291.0,312.0,7.770836314008736,22.6,24.5,25.0,25.0,0.29,0.28,0.182,0.267,0,0,0,0.0,0,0.08162911596088732,0,0.0,2022-08-14T01:00
93.26105577476159,21.5,26.9,0.0,1010.4,986.2,35.0,2.0,14.0,84,0.19,2.9,2.5,270.0,261.4969732676576,5.8,22.5,24.4,25.0,25.0,0.288,0.28,0.182,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-14T02:00
96.0,21.2,25.8,0.0,1010.4,986.2,42.56261045147182,4.0,31.0,62,0.10537712386381784,4.1,3.8,190.33770695770608,180.71498921135918,4.3,22.2,24.2,25.0,25.0,0.286,0.28,0.182,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-14T03:00
90.0,21.3,27.3,0.0,1010.2,986.077733429103,19.52468709199013,2.0,8.0,45,0.28,1.8,1.1,349.0,342.0,5.8,22.0,24.0,24.9,25.0,0.284,0.279,0.182,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-14T04:00
90.0,21.2,27.2,0.0,1010.4,986.3,11.270054747690564,6.0,8.0,16,0.27,1.3,1.8,34.0,37.0,2.2,21.7,23.9,24.9,25.0,0.283,0.279,0.183,0.267,0,0,0,0.0,0,0.71621329919185,0,0.0,2022-08-14T05:00
90.0,21.1,27.2,0.0,1010.7,986.6,11.0,7.0,2.0,12,0.27,0.7,0.7,360.0,90.0,1.8,21.5,23.7,24.9,25.0,0.281,0.278,0.183,0.267,1,0,1,0.0,1,14.6,1,0.0,2022-08-14T06:00
89.0,21.6,27.8,0.0,1011.5,987.4,22.0,6.472368098688078,0.0,54,0.321311120373621,3.1,2.0,315.0,315.0,5.4,22.5,23.5,24.9,25.0,0.279,0.277,0.183,0.267,91,49,42,275.1,91,213.5,1,3097.4887507209132,2022-08-14T07:00
85.0,22.1,29.3,0.0,1012.1,988.1,15.472860853033213,4.0,0.0,37,0.45,2.7126718789958546,3.3,270.0,283.0,11.5,24.0,23.5,24.9,25.0,0.278,0.276,0.183,0.267,316,234,82,590.5,316,528.1,1,3600.0,2022-08-14T08:00
83.0,22.7,30.8,0.0,1012.4,988.5,5.0,3.436504746453817,0.0,11,0.57,2.6,2.6,236.0,236.0,13.0,25.6,23.6,24.9,25.0,0.276,0.275,0.184,0.267,521,424,97,703.1,521,803.7,1,3600.0,2022-08-14T09:00
78.79164638364378,23.0,33.0,0.0,1012.2,988.3,13.0,13.0,2.0,0,0.76,3.5,4.1,204.0,195.0,16.9,27.0,23.9,24.9,25.0,0.273,0.274,0.184,0.267,693,567,126,739.8,693,1021.5,1,3599.6035822450667,2022-08-14T10:00
76.0,23.2,34.1,0.0,1011.0,987.2,30.0,14.0,5.0,48,0.89,2.5,2.5,226.6266216759331,225.0,16.9,28.1,24.2,24.9,25.0,0.27,0.273,0.184,0.267,715,548,167,626.0,715,1166.7,1,3600.0,2022-08-14T11:00
76.47157655526279,23.6,34.1,0.1,1010.1,986.4,13.0,8.0,8.0,2,0.9,7.137489534890145,8.5,194.0,192.0,20.5,28.8,24.6,24.9,25.0,0.268,0.271,0.184,0.267,745,491,254,532.3,745,1229.4,1,3600.0,2022-08-14T12:00
73.0,23.4,34.9,0.2,1009.6,985.9,30.51784320811309,15.0,7.0,44,1.07,5.6,6.3,195.0,193.0,18.320717774689847,29.3,25.0,24.9,25.0,0.266,0.269,0.184,0.267,733,503,230,556.3,733,1205.2,1,3600.0,2022-08-14T13:00
91.0,22.4,27.1,18.6,1010.4,986.3,100.0,100.0,59.21664623522872,94,0.27,13.3,22.0,193.0,189.8959638021258,33.1,27.6,25.3,24.9,25.0,0.358,0.319,0.184,0.267,296,75,221,91.2,296,1095.9,1,936.66,2022-08-14T14:00
96.0,22.5,26.8,1.1,1009.9,985.8,71.0,39.0,11.0,99,0.13,11.5,14.9,358.0,352.0,25.2,25.8,25.4,24.9,25.0,0.347,0.323,0.185,0.267,57,0,57,0.0,57,908.8,1,0.0,2022-08-14T15:00
88.0,22.4,29.2,0.5,1010.1,986.1,85.17764120861595,32.168040276858186,38.23072791768034,100,0.38,3.9,5.6,56.0,40.0,22.0,25.2,25.4,24.9,25.0,0.337,0.324,0.187,0.267,124,5,119,10.1,124,656.7,1,0.0,2022-08-14T16:00
94.0,22.9,28.7,0.2,1010.2,986.2,34.0,2.0,4.0,100,0.18,4.7,10.6,122.0,108.0,11.9,24.7,25.3,24.9,25.0,0.33,0.323,0.188,0.267,31,0,31,0.0,31,356.8,1,0.0,2022-08-14T17:00
95.0,22.7,28.0,0.4,1009.9,985.8,32.0,0.0,4.0,100,0.14,5.569995865122292,12.6,110.0,95.0,9.0,24.2,25.2,24.9,25.0,0.328,0.321,0.2190909073550385,0.267,10,0,10,0.0,10,88.6,0,0.0,2022-08-14T18:00
95.0,22.8,28.4,0.0,1010.6,986.5,36.0,7.0,0.0,100,0.15,5.0,13.6,111.0,102.0,9.0,25.3,25.2,24.9,25.0,0.311,0.298,0.185,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-14T19:00
91.0,22.9,29.4,0.0,1011.1,987.1,31.0,1.0,0.0,100,0.27,3.6,6.6,45.0,81.0,7.9,24.5,25.2,24.9,25.0,0.307,0.298,0.186,0.267,0,0,0,0.0,0,0.0,0,0.0,2022-08-14T20:00
92.0,22.6,28.6,0.0,1011.7,987.6,52.0,12.666875626885682,17.089192148934064,100,0.22,4.072468553227093,7.3,59.0,79.0,5.0,24.0,25.1,24.9,25.0,0.303,0.297,0.186,0.266,0,0,0,0.0,0,1.2299745780199651,0,0.0,2022-08-14T21:00
90.0,22.6,29.4,0.0,1011.9,987.8,41.0,3.1753914028823065,17.0,100,0.3,1.4,3.7,360.0,61.0,5.0,23.7,25.0,24.9,25.0,0.3,0.296,0.187,0.266,0,0,0,0.0,0,0.0,0,0.0,2022-08-14T22:00
95.00053514718854,22.2,27.5,0.0,1012.0,987.8,51.12699509940462,4.0,28.005970409842252,100,0.14,3.211401183799253,2.7,323.0,337.0,4.829031959729802,23.3,24.8,24.9,25.0,0.298,0.296,0.187,0.266,0,0,0,0.0,0,0.0,0,0.0,2022-08-14T23:00
93.0,22.0,27.5,0.0,1011.8,987.7,38.0,0.0,13.0,100,0.19,4.1,5.9,315.0,308.0,5.8,23.1,24.7,24.9,25.0,0.296,0.295,0.188,0.266,0,0,0,0.0,0,0.0,0,0.0,2022-08-15T00:00
94.0,21.7,26.6,0.0,1011.3,987.1,90.67648789404842,2.0,100.0,100,0.16,4.472850768735455,7.8,287.0,283.0,6.8,22.9,24.6,24.9,25.0,0.294,0.294,0.1975305407179439,0.266,0,0,0,0.0,0,0.0,0,0.0,2022-08-15T01:00
88.0,21.8,28.7,0.0,1011.1,987.0,36.0,6.543145858441936,2.0,98,0.37,1.0,2.9,45.0,300.0,3.990405816660767,22.7,24.4,24.9,25.0,0.292,0.293,0.189,0.266,0,0,0,0.0,0,0.0,0,0.0,2022-08-15T02:00
90.0,21.8,28.3,0.0,1011.0,986.9,39.0,13.168765196070101,1.0,93,0.29,1.0,2.2,225.0,261.0,2.2,22.3,24.3,24.9,25.0,0.29,0.292,0.189,0.266,0,0,0,0.0,0,0.0,0,0.0,2022-08-15T03:00
94.0,21.3,25.8,0.3,1011.5,987.3,94.0,48.0,51.31007546675818,37,0.16,7.4,12.2,309.0,304.0,10.8,22.1,24.1,24.9,25.0,0.293,0.291,0.19,0.266,0,0,0,0.0,0,0.0,0,0.0,2022-08-15T04:00
93.0,20.7,24.7,2.3,1012.4,988.1,100.0,98.0,63.061107623989216,81,0.19,10.3,20.1,324.0,316.0,20.2,22.2,23.9,24.9,25.0,0.318,0.292,0.19,0.266,0,0,0,0.0,0,0.0,0,0.0,2022-08-15T05:00
91.0,20.5,25.4,0.11845879806054352,1011.1,986.9,37.0,0.0,12.0,100,0.23,5.6,7.4,75.0,76.0,17.6,22.1,23.8,24.9,25.0,0.312,0.293,0.19,0.266,1,0,1,0.0,1,15.6,1,0.0,2022-08-15T06:00
